"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Brad May","8-9","ANA/ TOR","L","58","406.98","--","6","6","3","0.88","0.44","-0.7","-0.1","306","408","-102","42.86","-7.05","13","14","-1","48.15","-0.27","10.62","16.69","-6.07","38.89","-9.82","24","12","-12","58","8.55","2.09","0.31","--","102.09","61.54","15.48","27.03","48.58","27.62","49.19"
"Brad Richards","8-9","DAL","C","56","736.43","11","13","24","16","1.96","1.3","22.64","1.84","628","649","-21","49.18","-0.26","32","39","-7","45.07","-7.38","27.91","29.35","-1.44","48.74","-0.39","3","4","1","181","14.75","8.09","0.66","10.68","98.69","46.22","29.19","30.3","50.3","29.64","50.39"
"Brad Richardson","8-9","L.A","R","31","323.48","--","5","5","4","0.93","0.74","3.8","0.7","254","282","-28","47.39","-3.82","6","13","-7","31.58","-19.64","9.2","11.17","-1.97","45.16","-8.11","5","3","-2","66","12.24","2.91","0.54","--","95.81","46.15","23.52","29.34","49.69","28.53","49.94"
"Brad Staubitz","8-9","S.J","D/R","35","212.37","1","2","3","3","0.85","0.85","4.08","1.15","160","139","21","53.51","1.17","3","3","--","50","0.44","5.56","6.94","-1.38","44.48","-10.01","24","18","-6","40","11.3","0.94","0.27","4.55","99.53","59.57","13.45","26.84","52.74","27.07","48.98"
"Brad Stuart","8-9","DET","D","66","1058.03","1","10","11","6","0.62","0.34","22.3","1.26","1014","887","127","53.34","-5.25","49","51","-2","49","-8.24","40.24","38.36","1.88","51.2","-0.86","10","7","-3","169","9.58","4.09","0.23","1.25","98.07","52.68","35.51","28.12","59.43","29.15","49.92"
"Brad Winchester","8-9","STL","L","64","670.85","8","5","13","12","1.16","1.07","9.53","0.85","504","631","-127","44.41","-5.61","23","20","3","53.49","5.39","20.6","26.29","-5.69","43.93","-8.57","24","26","2","122","10.91","5.54","0.5","12.5","102.05","50.92","23.7","29.33","48.73","28.81","50.51"
"Brandon Bochenski","8-9","T.B","R","7","63.02","--","--","--","--","--","--","0.57","0.54","49","45","4","52.13","7.38","1","3","-2","25","-17.11","1.56","1.84","-0.28","45.88","0.17","1","--","-1","12","11.42","0.45","0.43","--","93.82","44.44","20.67","25.8","45.75","28.79","49.35"
"Brandon Dubinsky","8-9","NYR","C","82","1020.73","9","16","25","19","1.47","1.12","39.13","2.3","1049","849","200","55.27","3.63","39","40","-1","49.37","3.17","45.63","42.34","3.29","51.87","-0.11","30","31","1","235","13.81","11.47","0.67","6.25","98.72","56.31","28.18","29.65","50.46","28.96","49.39"
"Brandon Prust","8-9","CGY/ ARI","C/R","36","262.65","1","2","3","2","0.69","0.46","4","0.91","224","198","26","53.08","0.43","5","11","-6","31.25","-20.54","10.73","8.13","2.6","56.89","4.67","25","22","-3","37","8.45","2.45","0.56","4.35","94.02","52.85","16.31","26.82","52.02","27.61","49.03"
"Brandon Segal","8-9","T.B","R","2","26.25","--","--","--","--","--","--","0.3","0.69","22","20","2","52.38","5.61","--","--","--","--","--","0.62","0.52","0.1","54.39","5","--","--","--","6","13.71","0.24","0.55","--","100","38.46","27.2","26.87","47.21","28.97","48.7"
"Brandon Sutter","8-9","CAR","C","50","324.63","--","5","5","3","0.92","0.55","6.26","1.16","295","326","-31","47.5","-6.09","9","11","-2","45","-1.62","12.75","12.06","0.69","51.39","-0.21","4","11","7","70","12.94","3.69","0.68","--","98.42","54.05","14.67","27.06","51.66","27.88","48.79"
"Braydon Coburn","8-9","PHI","D","80","1320.2","3","8","11","6","0.5","0.27","15.68","0.71","1262","1212","50","51.01","5.59","54","58","-4","48.21","-3.94","52.58","53.16","-0.58","49.73","2.89","30","15","-15","154","7","3.31","0.15","4.35","98.93","43.7","37.54","29.21","45.78","29.27","49.74"
"Brendan Bell","8-9","OTT","D","53","724.32","1","5","6","3","0.5","0.25","8.8","0.73","625","624","1","50.04","0.62","34","32","2","51.52","6.06","25.92","26.44","-0.52","49.5","0.31","9","5","-4","93","7.7","2.52","0.21","2.08","100.39","48.58","30.25","27.18","48.02","28.23","48.94"
"Brendan Mikkelson","8-9","ANA","D","34","436.9","--","1","1","1","0.14","0.14","0.62","0.09","329","360","-31","47.75","-6.55","15","17","-2","46.88","-7.89","14.83","14.09","0.74","51.28","-4.97","6","4","-2","36","4.94","0.66","0.09","--","99.23","53.14","27.96","27.29","49.76","28.26","49.31"
"Brendan Morrison","8-9","ANA/ DAL","C","81","882.7","12","10","22","19","1.5","1.29","22.91","1.56","742","747","-5","49.83","-0.9","33","25","8","56.9","7.12","29.74","33.99","-4.25","46.67","-3.91","14","11","-3","145","9.86","7.51","0.51","13.79","102.13","52.84","24.55","29.16","50.12","28.77","50.32"
"Brendan Shanahan","8-9","N.J","L","34","361.33","3","7","10","8","1.66","1.33","6.87","1.14","299","358","-59","45.51","-10.84","11","14","-3","44","-13.14","13.09","14.96","-1.87","46.67","-12.69","10","2","-8","76","12.62","3.91","0.65","5.88","99.55","57.07","23.44","29.02","51.32","28.48","49.2"
"Brendan Witt","8-9","NYI","D","65","1027.4","--","8","8","1","0.47","0.06","-10.38","-0.61","847","1172","-325","41.95","-4.81","26","58","-32","30.95","-11.12","34.42","48.81","-14.39","41.36","-4.76","24","10","-14","101","5.9","1.78","0.1","--","95.87","34.92","35.01","28.1","47.19","29.31","50.07"
"Brenden Morrow","8-9","DAL","L","18","238.15","3","4","7","5","1.76","1.26","3.47","0.87","191","225","-34","45.91","-2.62","9","14","-5","39.13","-7.02","7.8","9.45","-1.65","45.22","-2.51","13","4","-9","56","14.11","2.9","0.73","10.71","97.43","52","31.3","31.48","50.48","29.77","50.08"
"Brent Burns","8-9","MIN","D","60","947.1","2","8","10","4","0.63","0.25","10.32","0.65","777","841","-64","48.02","1.01","30","34","-4","46.88","2.25","26.71","29.33","-2.62","47.66","0.47","16","8","-8","192","12.16","4.92","0.31","2.33","99.85","48.29","34.47","28.44","46.89","29.16","50.44"
"Brent Seabrook","8-9","CHI","D","82","1330.4","2","9","11","6","0.5","0.27","29.12","1.31","1205","964","241","55.56","0.39","55","44","11","55.56","2.34","53.66","44.73","8.93","54.54","1.48","23","13","-10","178","8.03","4.03","0.18","2.25","100.16","52.8","36.48","29.6","55.21","29.89","50.53"
"Brent Sopel","8-9","CHI","D","23","244.05","1","--","1","1","0.25","0.25","1.4","0.34","210","227","-17","48.05","-6.6","8","13","-5","38.1","-19.05","9.39","8.89","0.5","51.37","-2.14","4","2","-2","28","6.88","0.51","0.13","7.14","96.07","45","24.21","26.14","54.2","28.5","49.56"
"Bret Hedican","8-9","ANA","D","51","708.13","1","3","4","2","0.34","0.17","10.03","0.85","667","528","139","55.82","7.14","28","34","-6","45.16","-8.92","28.71","24.09","4.62","54.38","4.17","16","2","-14","79","6.69","1.58","0.13","3.45","96.47","59.06","31.2","28.55","49.47","28.87","50"
"Brett Carson","8-9","CAR","D","5","46.13","--","--","--","--","--","--","-0.35","-0.46","36","32","4","52.94","3.12","--","3","-3","--","-71.43","1.46","1.93","-0.47","43.07","-8.93","2","--","-2","1","1.3","--","--","--","83.33","50","23.53","28.74","52.07","28.61","49.47"
"Brett Clark","8-9","COL","D","76","1206.12","--","6","6","4","0.3","0.2","1.27","0.06","968","1189","-221","44.88","-3.05","37","57","-20","39.36","-4.96","39.39","44.99","-5.6","46.68","-2.01","9","3","-6","128","6.37","2.34","0.12","--","96.83","42.9","34.8","28.26","47.39","29.66","50.56"
"Brett Festerling","8-9","ANA","D","40","547.9","--","5","5","3","0.55","0.33","4.7","0.51","415","434","-19","48.88","-4.69","14","9","5","60.87","12.27","17.09","18.97","-1.88","47.39","-7.07","7","5","-2","43","4.71","0.49","0.05","--","102.42","49.23","31.11","29.29","49.53","29.42","50.38"
"Brett Lebda","8-9","DET","D","64","828.42","6","9","15","12","1.09","0.87","24.07","1.74","747","582","165","56.21","-1.39","32","20","12","61.54","6.15","26.48","27.23","-0.75","49.3","-5.11","18","5","-13","139","10.07","2.8","0.2","9.23","101.86","54.56","28.61","25.88","55.81","27.73","49.5"
"Brett Mclean","8-9","FLA","C/R","80","819.88","7","11","18","12","1.32","0.88","9.6","0.7","672","828","-156","44.8","-2.41","24","35","-11","40.68","-14.06","26.4","31.11","-4.71","45.91","-1.09","10","8","-2","163","11.93","8.28","0.61","7.22","99.23","45.54","22.36","29.21","46.61","28.63","49.63"
"Brett Skinner","8-9","NYI","D","11","117.85","--","--","--","--","--","--","-0.08","-0.04","95","120","-25","44.19","-1.19","6","3","3","66.67","30.67","4.02","4.42","-0.4","47.63","2.13","1","--","-1","9","4.58","0.17","0.09","--","106.62","49.18","24.47","27.78","45.53","28.52","48.82"
"Brett Sterling","8-9","ATL","L","6","70.88","1","--","1","1","0.85","0.85","-0.2","-0.17","47","83","-36","36.15","-6.75","1","4","-3","20","-15","1.59","3.9","-2.31","28.96","-14.46","1","4","3","13","11","0.66","0.56","10","95.68","37.21","27.01","29.07","47.46","28.98","51.56"
"Brett Sutter","8-9","CGY","L","4","30.68","1","--","1","1","1.96","1.96","1.14","2.23","30","25","5","54.55","-4.63","2","4","-2","33.33","-23.81","1.25","1.41","-0.16","46.99","-18.21","1","1","--","10","19.56","0.6","1.17","16.67","88.33","50","17.41","28.93","55.47","28.83","48.86"
"Brian Boyle","8-9","L.A","C","28","267.85","4","1","5","4","1.12","0.9","3.41","0.76","202","226","-24","47.2","-4.38","5","14","-9","26.32","-27.78","7.63","8.6","-0.97","47.01","-5.16","13","10","-3","58","12.99","2.42","0.54","11.11","92.56","51.97","22.01","27.94","50.43","28.34","50.07"
"Brian Campbell","8-9","CHI","D","82","1350.78","2","22","24","13","1.07","0.58","38.2","1.7","1266","973","293","56.54","2.13","56","52","4","51.85","-3.7","54.21","44.24","9.97","55.06","2.32","8","8","--","150","6.66","3.65","0.16","3.23","99.18","61.65","37.04","26.86","52.94","28.87","49.87"
"Brian Gionta","8-9","N.J","R","81","1042.22","14","26","40","30","2.3","1.73","53.24","3.06","1016","834","182","54.92","3.48","48","36","12","57.14","3.59","41.34","32.16","9.18","56.24","3.82","7","10","3","328","18.88","14.24","0.82","7.57","101.1","50.55","28.18","30.07","52.09","29.48","49.35"
"Brian Lee","8-9","OTT","D","53","798.83","1","7","8","2","0.6","0.15","9.7","0.73","667","673","-6","49.78","1","26","26","--","50","6.25","27.42","27.72","-0.3","49.73","3.17","13","11","-2","89","6.68","2.07","0.16","2.5","100.26","52.43","33.97","28.23","49.14","28.97","49.41"
"Brian Mcgrattan","8-9","ARI","R","5","27.48","--","--","--","--","--","--","-1.05","-2.29","17","35","-18","32.69","-13.4","--","2","-2","--","-50","0.6","1.81","-1.21","24.9","-28.6","3","3","--","3","6.55","0.07","0.15","--","91.67","9.09","11.7","26.78","46.84","26.66","52.47"
"Brian Pothier","8-9","WSH","D","9","132.35","1","1","2","2","0.91","0.91","3.17","1.44","123","111","12","52.56","-6.12","7","5","2","58.33","21.3","5.37","4.84","0.53","52.6","-6.21","1","--","-1","15","6.8","0.27","0.12","14.29","102.64","54.24","32.55","28.17","54.86","27.86","47.09"
"Brian Rafalski","8-9","DET","D","77","1299.33","4","18","22","14","1.02","0.65","44.27","2.04","1325","943","382","58.42","1.91","60","44","16","57.69","3.68","51.41","45.18","6.23","53.22","1.14","7","6","-1","157","7.25","3.2","0.15","4.94","100.3","51.3","37.4","28.79","57.27","29.87","50.13"
"Brian Rolston","8-9","N.J","R","64","724.63","7","6","13","10","1.08","0.83","15.96","1.32","634","653","-19","49.26","-4.83","28","23","5","54.9","3.18","26.25","27.54","-1.29","48.8","-6.36","11","7","-4","179","14.82","7.62","0.63","6.93","101.97","48.7","24.88","29.3","52","28.44","49.19"
"Brian Salcido","8-9","ANA","D","2","21.67","--","1","1","1","2.77","2.77","1.1","3.05","18","19","-1","48.65","7.34","2","--","2","100","50","0.85","0.42","0.43","66.93","22.72","--","--","--","2","5.54","0.04","0.11","--","120","71.43","25.09","27.37","50.86","27.24","54.14"
"Brian Sutherby","8-9","ANA/ DAL","C","59","530.3","7","7","14","10","1.58","1.13","10.63","1.2","402","477","-75","45.73","-6.49","20","18","2","52.63","1.43","18.99","19.23","-0.24","49.69","-1","16","15","-1","100","11.31","5.84","0.66","11.48","101.46","53.87","20.32","28.62","49.96","28.76","50.37"
"Brian Willsie","8-9","COL","R","42","413.48","1","3","4","3","0.58","0.44","4.96","0.72","352","374","-22","48.48","1.31","6","12","-6","33.33","-12.4","13.41","14.64","-1.23","47.81","-0.73","5","2","-3","100","14.51","4.24","0.62","1.79","95.98","48.85","21.1","28.62","46.41","28.17","49.85"
"Brooks Laich","8-9","WSH","C","82","897.55","10","11","21","17","1.4","1.14","35.53","2.38","917","769","148","54.39","-0.74","37","35","2","51.39","-1.63","38.35","31.8","6.55","54.67","0.29","5","24","19","193","12.9","12.14","0.81","8.33","99.11","54.04","24.52","28.98","54.62","28.83","49.17"
"Brooks Orpik","8-9","PIT","D","79","1280.38","1","11","12","4","0.56","0.19","5.7","0.27","1058","1250","-192","45.84","-4.08","63","61","2","50.81","-6.42","44.04","50.43","-6.39","46.62","-5.07","25","22","-3","101","4.73","1.38","0.06","2.94","101.46","51.08","36.72","28.42","49.08","29.24","49.72"
"Bruno Gervais","8-9","NYI","D","69","1140.42","3","9","12","5","0.63","0.26","4.12","0.22","1049","1233","-184","45.97","0.05","38","54","-16","41.3","-5.59","41.38","54.03","-12.65","43.37","-4.47","13","3","-10","154","8.1","4.15","0.22","4.48","98.76","45.36","37.13","27.74","45.96","29.18","49.78"
"Bryan Allen","8-9","FLA","D","2","42.82","--","1","1","--","1.4","--","1.95","2.73","40","32","8","55.56","1.01","3","--","3","100","80","1.72","1.29","0.43","57.14","8.62","--","--","--","6","8.41","0.12","0.17","--","113.64","38.1","50.98","28.38","47.01","29.1","48.96"
"Bryan Helmer","8-9","WSH","D","12","152.55","--","2","2","1","0.79","0.39","3.7","1.46","143","125","18","53.36","-3.57","5","4","1","55.56","-6.35","5.68","5.36","0.32","51.45","-3.9","1","2","1","20","7.87","0.48","0.19","--","100.51","49.3","28.43","26.72","54.25","28.58","48.93"
"Bryan Little","8-9","ATL","C","79","936.32","18","11","29","25","1.86","1.6","26.45","1.69","733","847","-114","46.39","0.41","48","48","--","50","2.76","34.06","39.39","-5.33","46.37","-0.51","7","20","13","190","12.18","11.85","0.76","15.13","101.77","41.43","26.85","30.4","45.93","29.48","49.82"
"Bryan Mccabe","8-9","FLA","D","69","1147.12","4","12","16","10","0.84","0.52","12.72","0.67","998","1132","-134","46.85","0.93","51","47","4","52.04","2.04","41.43","48.47","-7.04","46.08","-0.98","12","3","-9","170","8.89","2.95","0.15","5.06","102.03","48.79","35.95","27.65","46.38","28.83","49.8"
"Bryan Rodney","8-9","CAR","D","8","71.7","--","--","--","--","--","--","0.12","0.1","75","73","2","50.68","-3.28","2","5","-3","28.57","-21.43","3.25","3.56","-0.31","47.72","-8.64","1","1","--","9","7.53","0.17","0.14","--","92.89","75.61","20.95","26.64","51.89","28.54","47.88"
"Bryce Salvador","8-9","N.J","D","76","1182.92","3","10","13","6","0.66","0.3","12","0.61","983","1059","-76","48.14","-6.32","37","40","-3","48.05","-9.41","38.28","41.65","-3.37","47.89","-7.85","22","10","-12","149","7.56","2.44","0.12","4.55","99.73","47.81","34.14","27.88","53.34","28.98","49.29"
"Byron Bitz","8-9","BOS","R","35","338.22","4","2","6","6","1.06","1.06","6.65","1.18","255","255","--","50","-0.69","6","7","-1","46.15","-10.37","9.93","8.84","1.09","52.9","0.22","5","3","-2","42","7.45","1.95","0.35","14.29","98.99","52.35","21.2","27.91","49.27","28.01","49.32"
"Cal Clutterbuck","8-9","MIN","R","78","896.9","8","7","15","13","1","0.87","17.34","1.16","689","801","-112","46.24","-1.5","23","29","-6","44.23","-4.43","23.25","28.49","-5.24","44.94","-2.72","21","39","18","231","15.45","8.47","0.57","6.56","99.82","32.18","25.02","30.22","46.88","28.96","50.6"
"Cal O'reilly","8-9","NSH","C","11","121.25","3","2","5","4","2.47","1.98","4.21","2.08","100","105","-5","48.78","2.95","7","3","4","70","17.37","4.79","4.5","0.29","51.56","2.88","1","1","--","9","4.45","1.05","0.52","50","105.38","60.66","22.62","29.99","48.81","28.99","52.3"
"Cam Barker","8-9","CHI","D","68","883.32","--","9","9","5","0.61","0.34","15.22","1.03","748","611","137","55.04","-0.68","27","36","-9","42.86","-15.78","32.53","28.87","3.66","52.98","-0.42","12","6","-6","116","7.88","2.09","0.14","--","96.56","58.85","28.95","27.6","54.49","28.91","49.9"
"Cam Janssen","8-9","STL","R","56","277.83","1","3","4","3","0.86","0.65","-0.77","-0.17","162","242","-80","40.1","-9.13","10","14","-4","41.67","-9.99","7.37","9.75","-2.38","43.05","-7.82","30","25","-5","37","7.99","1.8","0.39","4.55","100.16","53.04","11.28","27.87","46.49","27.16","49.39"
"Cam Paddock","8-9","STL","C","16","132.73","2","1","3","2","1.36","0.9","0.8","0.36","82","131","-49","38.5","-10.23","3","5","-2","37.5","-11.15","2.97","5.17","-2.2","36.49","-11.86","--","2","2","21","9.49","1.05","0.47","12.5","99.22","45.31","19.48","27.95","45.58","27.46","49.71"
"Carlo Colaiacovo","8-9","TOR/ STL","D","72","975.85","2","6","8","8","0.49","0.49","13.9","0.85","827","806","21","50.64","2.39","39","37","2","51.32","2.85","32.87","33.02","-0.15","49.89","-1.38","11","8","-3","105","6.46","2.69","0.17","3.7","99.94","55.44","30.57","27.08","47.43","28.61","50.48"
"Casey Borer","8-9","CAR","D","3","27.13","--","--","--","--","--","--","-0.35","-0.77","17","29","-12","36.96","-14.52","1","1","--","50","-10","0.78","0.65","0.13","54.55","5.33","1","1","--","--","--","--","--","--","102.86","28.57","24.53","22.73","50.46","26.96","49.83"
"Chad Larose","8-9","CAR","C/R","81","1039.78","16","9","25","23","1.44","1.33","36.17","2.09","1007","932","75","51.93","-0.22","38","37","1","50.67","1.96","40.8","40.55","0.25","50.15","-0.6","12","20","8","271","15.64","14.39","0.83","10.46","99.18","55.7","28.83","29.85","51.28","28.91","49.23"
"Chris Bourque","8-9","WSH","L","8","71.17","1","--","1","1","0.84","0.84","2.7","2.28","65","46","19","58.56","5.85","2","2","--","50","-7.69","2.61","1.6","1.01","62","8.52","--","1","1","18","15.17","0.93","0.78","10","96.79","67.74","18.89","27.41","53.22","28.39","49.32"
"Chris Butler","8-9","BUF","D","47","684.02","2","4","6","4","0.53","0.35","2.65","0.23","546","684","-138","44.39","-5.9","27","18","9","60","5.22","23.39","27.72","-4.33","45.76","-8.47","9","5","-4","66","5.79","1.51","0.13","6.67","103.79","43.53","32.64","27.63","49.81","28.75","49.94"
"Chris Campoli","8-9","NYI/ OTT","D","76","1139.35","6","7","13","9","0.68","0.47","3.65","0.19","932","1119","-187","45.44","-1.31","36","52","-16","40.91","-2.33","37.59","44.95","-7.36","45.54","-2.01","12","9","-3","112","5.9","2.34","0.12","12.5","98.47","49.35","33.23","27.99","47.07","28.73","49.43"
"Chris Chelios","8-9","DET","D","28","279.33","--","--","--","--","--","--","5.05","1.08","265","186","79","58.76","-1.12","9","8","1","52.94","-8.6","8.65","8.78","-0.13","49.63","-7.2","8","4","-4","37","7.95","0.75","0.16","--","99.53","64.9","22.03","25.39","55.98","27.47","48.42"
"Chris Clark","8-9","WSH","R","32","325.07","1","4","5","2","0.92","0.37","3.75","0.69","293","320","-27","47.8","-7.93","8","11","-3","42.11","-14.02","10.62","13.04","-2.42","44.89","-9.62","13","12","-1","63","11.63","2.64","0.49","3.33","99.25","48","23.14","28.99","54.87","28.9","49.74"
