"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Brad Stuart","14-15","COL","D","65","1059","3","7","10","6","0.57","0.34","-4.51","-0.26","760","1161","-401","39.56","-3.84","36","35","1","50.7","2.83","31.44","41.17","-9.73","43.3","1.36","4","4","--","109","6.18","1.78","0.1","5.66","102.59","42.72","34.41","27.82","44.57","29.25","50.73"
"Brandon Bollig","14-15","CGY","L","62","517.85","1","4","5","2","0.58","0.23","-1.69","-0.2","377","533","-156","41.43","-3.16","10","20","-10","33.33","-17.16","12.16","18.18","-6.02","40.08","-6.78","25","14","-11","111","12.86","3.51","0.41","1.52","96.92","39.39","17.38","27.99","44.51","27.65","49.88"
"Brandon Davidson","14-15","EDM","D","12","162.73","1","--","1","1","0.37","0.37","0.32","0.12","132","162","-30","44.9","-2.98","7","10","-3","41.18","-0.76","6.38","6.62","-0.24","49.08","5.86","--","--","--","20","7.37","0.55","0.2","14.29","98.82","47.96","25.94","26.26","47.82","27.83","50.17"
"Brandon Defazio","14-15","VAN","L","2","11.88","--","--","--","--","--","--","0.25","1.26","11","12","-1","47.83","-1.8","--","--","--","--","--","0.39","0.28","0.11","58.21","5.99","--","1","1","4","20.2","0.18","0.91","--","100","60","13.06","27.98","48.52","26.39","48.81"
"Brandon Dubinsky","14-15","CBJ","C","47","603.25","11","12","23","17","2.29","1.69","25.37","2.52","558","511","47","52.2","4.98","31","22","9","58.49","14.22","22.32","23.14","-0.82","49.1","1.72","14","12","-2","118","11.74","5.52","0.55","14.86","102.25","47","26.83","29.87","46.61","29.21","50.01"
"Brandon Gormley","14-15","ARI","D","27","347.58","1","2","3","2","0.52","0.35","4.35","0.75","328","345","-17","48.74","1.13","10","14","-4","41.67","-2","11.19","13.63","-2.44","45.08","1.34","3","3","--","67","11.57","1.1","0.19","2.94","97.28","57.81","26.76","26.82","48.19","28.18","49.33"
"Brandon Kozun","14-15","TOR","R","20","147.65","2","2","4","3","1.63","1.22","1.18","0.48","105","133","-28","44.12","-2.23","5","9","-4","35.71","0.63","2.88","6.03","-3.15","32.32","-10.47","2","--","-2","15","6.1","0.42","0.17","28.57","97.75","48.65","15.96","27.57","46.57","27.84","49.16"
"Brandon Manning","14-15","PHI","D","11","152.62","--","3","3","2","1.18","0.79","3.58","1.41","133","129","4","50.76","6.76","6","3","3","66.67","21.21","6.04","5.27","0.77","53.4","13.24","2","1","-1","21","8.26","0.33","0.13","--","103.39","46.67","31.12","25.93","49.39","28.09","51"
"Brandon Mcmillan","14-15","ARI/ VAN","C","58","519.73","1","3","4","1","0.46","0.12","1.4","0.16","427","490","-63","46.56","-1.9","8","27","-19","22.86","-22.6","18.74","20.6","-1.86","47.64","1.9","7","11","4","99","11.43","6.59","0.76","2","93.74","35.76","18.52","27.65","47.8","28.12","49.92"
"Brandon Pirri","14-15","FLA","C","49","610.53","12","2","14","13","1.38","1.28","22.58","2.22","574","523","51","52.32","0.49","20","14","6","58.82","5.59","21.91","18.92","2.99","53.66","0.31","6","10","4","176","17.3","7.23","0.71","11.54","101.35","56.33","25.66","29.7","51.22","28.48","49.36"
"Brandon Prust","14-15","MTL","L","82","892.75","4","12","16","13","1.08","0.87","10.21","0.69","677","819","-142","45.25","-4.1","24","19","5","55.81","1.35","27.39","28.74","-1.35","48.8","-0.13","29","23","-6","119","8","6.93","0.47","5.63","101.84","36.35","22.7","28.53","47.51","28.25","49.75"
"Brandon Saad","14-15","CHI","L","82","1089.58","19","17","36","29","1.98","1.6","49.96","2.75","1102","955","147","53.57","-0.07","47","38","9","55.29","1.93","47.41","42.5","4.91","52.73","3.16","5","18","13","263","14.48","16.3","0.9","10.92","101.05","57.33","27.38","30.84","52.84","29.36","50.19"
"Brandon Sutter","14-15","PIT","C","80","1017.33","12","8","20","15","1.18","0.88","25.27","1.49","857","878","-21","49.39","-4.74","28","26","2","51.85","-1.7","32.96","34.63","-1.67","48.76","-4.19","5","12","7","210","12.39","10.55","0.62","9.45","100.24","47.05","27.01","29.62","53.44","28.88","49.95"
"Brayden Mcnabb","14-15","L.A","D","71","979.22","2","14","16","8","0.98","0.49","31.11","1.91","975","736","239","56.98","2.59","40","25","15","61.54","7.65","38.2","30.76","7.44","55.39","2.05","17","16","-1","166","10.17","2.24","0.14","3.12","101.41","60.04","28.72","27.08","54.34","28.32","49.09"
"Brayden Schenn","14-15","PHI","C","82","1082.32","9","16","25","19","1.39","1.05","25.23","1.4","1009","1021","-12","49.7","0.56","32","32","--","50","0.74","36.68","41.18","-4.5","47.11","0.09","12","14","2","184","10.2","9.83","0.54","9.89","100.41","56.44","27.53","30.16","49.47","28.87","49.93"
"Braydon Coburn","14-15","PHI/ T.B","D","43","694.03","1","8","9","5","0.78","0.43","9.95","0.86","602","591","11","50.46","-0.97","22","25","-3","46.81","-1.34","21.38","22.88","-1.5","48.31","-1.02","10","5","-5","106","9.16","1.71","0.15","2.63","98.75","46","33.8","27.69","48.9","29.19","49.27"
"Brendan Gallagher","14-15","MTL","R","82","1101.33","18","15","33","31","1.8","1.69","50.53","2.75","1189","1046","143","53.2","6.75","48","34","14","58.54","5.56","52.17","43.07","9.1","54.78","8.89","11","16","5","366","19.94","20","1.09","9.18","101.71","54.97","28","31.09","46.97","29.37","49.87"
"Brendan Ranford","14-15","DAL","L","1","9.32","--","--","--","--","--","--","0.25","1.61","13","8","5","61.9","4.01","--","--","--","--","--","0.19","0.31","-0.12","38","-23.33","--","--","--","2","12.88","0.02","0.13","--","100","88.89","18.32","28.49","52.4","27.61","50.9"
"Brendan Shinnimin","14-15","ARI","C","12","128.43","--","1","1","--","0.47","--","1","0.47","107","109","-2","49.54","-3.3","1","1","--","50","19.7","3.28","3.3","-0.02","49.85","2.59","4","3","-1","21","9.81","0.59","0.28","--","99.97","60.71","21.99","28.64","48.47","27.87","49.28"
"Brendan Smith","14-15","DET","D","76","1186.9","3","5","8","5","0.4","0.25","21.98","1.11","1070","852","218","55.67","2.87","34","41","-7","45.33","-7.43","40.87","36.36","4.51","52.92","2.08","28","20","-8","161","8.14","2.67","0.13","4.23","97.96","59.42","33.45","27.12","52.07","28.26","49.13"
"Brendan Woods","14-15","CAR","L","2","12.02","--","--","--","--","--","--","-0.38","-1.9","6","15","-9","28.57","-19.55","--","1","-1","--","-50","0.17","0.21","-0.04","44.74","-12.35","--","--","--","4","19.97","0.13","0.65","--","66.67","50","13","27.06","49.78","28.28","49.8"
"Brenden Dillon","14-15","DAL/ S.J","D","80","1377.05","1","4","5","3","0.22","0.13","16.5","0.72","1377","1289","88","51.65","0.99","43","61","-18","41.35","-10.17","54.1","53.89","0.21","50.1","-1.97","22","17","-5","248","10.81","3.74","0.16","1.22","96.68","47.37","35.7","27.53","51.86","28.86","50.29"
"Brenden Morrow","14-15","T.B","L","70","630.9","3","5","8","7","0.76","0.67","9.05","0.86","512","470","42","52.14","-1.06","18","19","-1","48.65","-7.74","19.42","17.6","1.82","52.46","-3.02","20","11","-9","57","5.42","4.01","0.38","10.71","98.44","42.27","19.33","27.48","49.98","27.77","49.02"
"Brent Burns","14-15","S.J","D","82","1428.92","9","18","27","21","1.13","0.88","41.98","1.76","1582","1375","207","53.5","3.28","57","63","-6","47.5","0.68","63.45","54.24","9.21","53.91","4.19","25","10","-15","396","16.63","7.26","0.3","5.88","98.5","50.56","36.01","27.56","50.68","28.98","49.9"
"Brent Seabrook","14-15","CHI","D","82","1374.27","4","11","15","10","0.65","0.44","29.02","1.27","1410","1287","123","52.28","-2.1","49","49","--","50","-6.11","58.59","56.05","2.54","51.11","0.98","9","4","-5","247","10.78","4.22","0.18","3.54","99.6","53.84","34.53","27.86","53.08","29","49.93"
"Brett Bellemore","14-15","CAR","D","49","735.23","2","7","9","6","0.73","0.49","6.9","0.56","582","631","-49","47.98","-5.06","23","23","--","50","4.47","24.97","25.87","-0.9","49.11","-2.82","12","7","-5","60","4.9","1.5","0.12","8.33","100.37","45","30.79","27.41","53.28","28.7","50.1"
"Brett Connolly","14-15","T.B/ BOS","R","55","532.82","10","4","14","12","1.58","1.35","19.16","2.16","494","402","92","55.13","0.82","19","15","4","55.88","2.27","18.07","14.61","3.46","55.29","-1.09","18","6","-12","114","12.84","5.78","0.65","14.49","100.59","52.27","20.79","28.52","50.87","28.21","49.04"
"Brett Kulak","14-15","CGY","D","1","17.45","--","--","--","--","--","--","0.1","0.34","14","9","5","60.87","7.93","1","1","--","50","50","1.02","0.49","0.53","67.55","16.99","1","--","-1","1","3.44","--","--","--","95.83","100","34.27","25.19","34.31","25.82","49.78"
"Brett Ritchie","14-15","DAL","R","31","352.98","6","2","8","7","1.36","1.19","14.73","2.5","364","291","73","55.57","1.59","13","12","1","52","0.62","15.19","12.96","2.23","53.96","1.1","3","6","3","113","19.21","6.43","1.09","10","100.04","55.12","23.98","29","51.27","28.72","49.44"
"Brett Sutter","14-15","MIN","L","6","49.52","--","3","3","3","3.63","3.63","2.6","3.15","38","44","-6","46.34","-4.76","3","1","2","75","22.06","1.21","1.56","-0.35","43.68","-7.85","1","1","--","10","12.12","0.2","0.24","--","111","26.47","17.85","27.16","48.41","27.08","50.37"
"Brian Boyle","14-15","T.B","C","82","818.68","11","6","17","15","1.25","1.1","23.46","1.72","654","660","-6","49.77","-4.05","26","27","-1","49.06","-9.08","25.87","22.27","3.6","53.74","-1.09","15","17","2","196","14.36","8.72","0.64","8.87","98.93","38.72","21.36","27.27","50.4","27.94","49.14"
"Brian Campbell","14-15","FLA","D","82","1459.75","2","10","12","6","0.49","0.25","28.1","1.15","1355","1123","232","54.68","5.32","53","47","6","53","3.81","50.85","42.83","8.02","54.28","3.97","9","5","-4","136","5.59","2.92","0.12","2.94","99.34","61.04","37.14","27.79","47.64","28.55","49.41"
"Brian Dumoulin","14-15","PIT","D","8","111.22","1","--","1","1","0.54","0.54","0.25","0.13","78","101","-23","43.58","-5.45","6","6","--","50","5.56","2.77","4.75","-1.98","36.84","-8.15","1","1","--","5","2.7","0.09","0.05","25","105.11","42.86","30.33","27.4","52.17","28.74","50.22"
"Brian Ferlin","14-15","BOS","R","7","60.78","--","1","1","1","0.99","0.99","0.84","0.83","38","44","-6","46.34","-9.83","1","1","--","50","-11.9","1.1","1.43","-0.33","43.48","-14.03","--","--","--","15","14.81","0.57","0.56","--","99.55","39.29","18.15","27.98","47.71","28.11","49.21"
"Brian Flynn","14-15","BUF/ MTL","C","63","741.4","5","8","13","10","1.05","0.81","-0.66","-0.05","492","815","-323","37.64","-1.25","25","29","-4","46.3","6.17","21.71","29.64","-7.93","42.28","2.55","3","6","3","112","9.06","5.82","0.47","7.35","102.01","36.48","24.49","29.53","39.12","28.78","50.59"
"Brian Gibbons","14-15","CBJ","C","25","272.87","--","4","4","3","0.88","0.66","3.08","0.68","208","245","-37","45.92","1.18","6","3","3","66.67","29.35","8.42","8.4","0.02","50.06","5.11","4","2","-2","33","7.26","1.96","0.43","--","102.93","49.06","23.56","29.39","47.64","28.77","50.65"
"Brian Gionta","14-15","BUF","R","69","947.55","6","13","19","14","1.2","0.89","4.96","0.31","712","1055","-343","40.29","3.83","28","35","-7","44.44","5.85","29.7","37.19","-7.49","44.4","5.24","6","11","5","193","12.22","9.04","0.57","5.41","100.9","43.51","28.36","29.79","38.09","28.95","50.38"
"Brian Lashoff","14-15","DET","D","11","128.47","--","2","2","--","0.93","--","2.83","1.32","112","110","2","50.45","0.45","6","2","4","75","38.33","5.19","4.8","0.39","51.95","3.13","1","--","-1","11","5.14","0.19","0.09","--","106.3","68.29","25.68","26.95","54.63","28.35","48.07"
"Brian Mcgrattan","14-15","CGY","R","8","50.92","--","--","--","--","--","--","-0.55","-0.65","42","60","-18","41.18","-0.17","--","2","-2","--","-57.14","1.23","2.37","-1.14","34.17","-7.81","2","1","-1","14","16.5","0.41","0.48","--","92.31","52.78","14.15","26.71","43.28","27.57","50.04"
"Brian Strait","14-15","NYI","D","52","823.43","2","3","5","2","0.36","0.15","3.87","0.28","761","860","-99","46.95","-7.03","34","39","-5","46.58","-9.14","42.93","38.48","4.45","52.73","-4.59","13","4","-9","108","7.87","2.64","0.19","3.51","99.22","48.97","32.88","27.54","53.82","28.98","49.68"
"Brock Nelson","14-15","NYI","C","82","936.58","10","14","24","15","1.54","0.96","36.45","2.34","974","859","115","53.14","0.53","42","33","9","56","5.6","48.9","37.56","11.34","56.56","1.53","7","23","16","214","13.71","13.99","0.9","8","99.84","43.23","23.64","28.91","52.04","28.58","49.75"
"Brody Sutter","14-15","CAR","C","4","29.67","--","--","--","--","--","--","-0.5","-1.01","20","26","-6","43.48","-4.58","--","2","-2","--","-33.33","0.7","1.36","-0.66","33.98","-8.31","--","--","--","2","4.04","0.04","0.08","--","85.71","50","15.56","26.59","50.09","27.72","47.06"
"Brooks Laich","14-15","WSH","C","66","751.3","4","11","15","9","1.2","0.72","17.23","1.38","694","696","-2","49.93","-1.82","25","27","-2","48.08","-9.66","27.55","24.18","3.37","53.26","1.39","10","8","-2","145","11.58","7.95","0.63","4.6","99.44","47.22","24.22","29.75","51.38","28.92","50.45"
"Brooks Orpik","14-15","WSH","D","78","1368.25","--","15","15","5","0.66","0.22","16.85","0.74","1289","1306","-17","49.67","-2.43","56","57","-1","49.56","-5.86","52.02","49.81","2.21","51.09","-2.32","30","14","-16","153","6.71","1.52","0.07","--","99.79","49.58","36.94","28.16","54.17","29.42","50.1"
"Bryan Allen","14-15","ANA/ MTL","D","11","147.47","--","2","2","1","0.81","0.41","2.12","0.86","145","132","13","52.35","-3.61","5","8","-3","38.46","3.98","5.38","4.19","1.19","56.22","2.56","2","--","-2","26","10.58","0.25","0.1","--","96.93","47.62","27.51","26.66","49.86","28.39","48.59"
"Bryan Bickell","14-15","CHI","L","80","894.07","10","12","22","15","1.48","1.01","30.98","2.08","905","766","139","54.16","0.68","32","26","6","55.17","0.79","34.41","33.33","1.08","50.8","-0.02","17","15","-2","179","12.01","7.18","0.48","9.43","100.47","70.36","23.06","29.16","52.82","28.03","49.46"
"Bryan Lerg","14-15","S.J","L","2","23","1","--","1","1","2.61","2.61","1.99","5.19","28","19","9","59.57","8.95","1","1","--","50","25","1.29","0.83","0.46","60.85","4.33","--","1","1","9","23.48","0.58","1.51","12.5","98.33","35.29","23.43","28.08","50.64","27.04","49.9"
"Bryan Little","14-15","WPG","C","70","934.53","13","14","27","20","1.73","1.28","34.24","2.2","926","798","128","53.71","0.91","36","27","9","57.14","5.57","40.06","32.67","7.39","55.08","0.91","10","15","5","159","10.21","8.92","0.57","15.12","101.33","54.95","29.22","32.04","51.5","29.64","50.19"
"Bryan Rust","14-15","PIT","R","14","154.12","1","1","2","1","0.78","0.39","3.85","1.5","147","138","9","51.58","-0.5","5","8","-3","38.46","-16.54","5.44","6.36","-0.92","46.1","-6.51","1","4","3","36","14.02","1.77","0.69","3.85","96.37","58.89","23.49","29.42","52.35","28.79","50.12"
"Bryce Salvador","14-15","N.J","D","15","213.23","--","2","2","2","0.56","0.56","0.7","0.2","151","173","-22","46.6","-7.59","5","10","-5","33.33","-26.67","6.01","6.74","-0.73","47.14","-2.42","6","4","-2","26","7.32","0.36","0.1","--","96.9","42.2","30.31","28.22","48.85","28.78","51"
"Cal Clutterbuck","14-15","NYI","R","76","820.53","4","6","10","9","0.73","0.66","17.56","1.28","733","692","41","51.44","-1.48","21","24","-3","46.67","-6.07","32.73","28.25","4.48","53.67","-2.25","17","18","1","189","13.82","8.65","0.63","3.92","98.15","40.45","22.28","28.45","50.96","28.41","49.85"
"Calle Jarnkrok","14-15","NSH","C","74","798.23","7","10","17","12","1.28","0.9","25.02","1.88","744","637","107","53.87","1.95","27","25","2","51.92","-5.8","31.01","23.02","7.99","57.39","3.47","8","12","4","171","12.85","8.38","0.63","7.78","99.11","55.75","22.48","29.14","51.04","28.52","50"
"Calvin De Haan","14-15","NYI","D","65","1053.87","--","9","9","5","0.51","0.28","22.82","1.3","1065","934","131","53.28","0.85","39","40","-1","49.37","-1.23","46.51","39.28","7.23","54.21","-0.55","9","6","-3","196","11.16","3.49","0.2","--","98.19","54.73","33.35","27.87","51.52","29.05","50.26"
"Cam Atkinson","14-15","CBJ","R","78","1007.23","11","13","24","18","1.43","1.07","25.97","1.55","928","1001","-73","48.11","1.08","34","36","-2","48.57","2.38","39.18","43.57","-4.39","47.35","-0.03","4","6","2","249","14.83","13.48","0.8","7.05","100.12","49.69","27.4","30.58","47.87","29.25","50.11"
"Cameron Schilling","14-15","WSH","D","4","44.58","--","--","--","--","--","--","0.95","1.28","41","24","17","63.08","11.74","2","1","1","66.67","26.67","1.46","0.55","0.91","72.64","29.63","2","--","-2","7","9.42","0.09","0.12","--","102.83","65.22","24.32","26.42","50.71","28.15","49.85"
"Cam Fowler","14-15","ANA","D","80","1269.23","3","13","16","10","0.76","0.47","15.97","0.75","1136","1153","-17","49.63","-1.65","48","54","-6","47.06","-7.21","49","46.73","2.27","51.19","-1.58","3","2","-1","111","5.25","2.49","0.12","6.12","99.35","47.64","33.22","27.54","51.54","28.9","50.02"
"Carl Gunnarsson","14-15","STL","D","61","952.32","2","6","8","4","0.5","0.25","13.78","0.87","817","825","-8","49.76","-2.52","40","35","5","53.33","-2.08","34.54","30.71","3.83","52.93","1.62","--","4","4","93","5.86","1.58","0.1","5.13","100.67","57","32.27","28.38","53.22","28.97","49.72"
"Carl Hagelin","14-15","NYR","L","82","1047.08","12","16","28","20","1.6","1.15","33.77","1.94","971","955","16","50.42","1.25","47","34","13","58.02","1.85","41.7","46.12","-4.42","47.48","-3.37","17","11","-6","278","15.93","13.52","0.77","7.64","102.12","50.1","26.11","28.8","48.84","28.69","49.95"
"Carl Klingberg","14-15","WPG","L","2","6.62","--","--","--","--","--","--","-0.05","-0.45","4","5","-1","44.44","1.84","--","1","-1","--","-50","0.07","0.22","-0.15","24.14","-30.24","--","1","1","--","--","--","--","--","80","60","7.3","24.1","49.91","27.39","49.73"
"Carlo Colaiacovo","14-15","PHI","D","33","501.35","2","4","6","5","0.72","0.6","13.07","1.56","501","408","93","55.12","8.87","14","11","3","56","3.5","17.38","16.38","1","51.48","6.15","5","1","-4","98","11.73","2.01","0.24","5.41","100.36","54.6","31.31","26.69","48.11","28.02","49.23"
"Carl Soderberg","14-15","BOS","C","82","1139.57","8","21","29","18","1.53","0.95","32.67","1.72","1024","972","52","51.3","-0.53","42","34","8","55.26","6.51","37.96","37.17","0.79","50.53","-0.73","10","9","-1","240","12.64","8.99","0.47","6.96","101.6","51.87","28.39","29.89","51.69","28.9","49.79"
"Carter Ashton","14-15","TOR","R","7","43.03","--","--","--","--","--","--","-0.63","-0.88","28","43","-15","39.44","-2.86","--","3","-3","--","-50","1.02","1.79","-0.77","36.3","-6.52","--","1","1","7","9.76","0.25","0.35","--","88","41.67","13.26","27.94","47.15","27.21","50.1"
"Casey Bailey","14-15","TOR","C","6","53.42","1","--","1","1","1.12","1.12","2.02","2.27","42","40","2","51.22","7.35","2","1","1","66.67","31.67","1.49","1.52","-0.03","49.5","10.35","--","1","1","11","12.35","0.47","0.53","11.11","102.14","57.14","18.69","26.67","46.49","28.09","48.43"
