"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Aaron Gagnon","12-13","WPG","C","10","73.27","3","--","3","3","2.46","2.46","3.46","2.83","64","63","1","50.39","0.58","5","4","1","55.56","0.56","2.85","2.29","0.56","55.45","4.91","1","1","--","17","13.92","1.17","0.96","27.27","103.33","35.56","14.83","26.36","48.48","27.27","48.89"
"Aaron Johnson","12-13","BOS","D","10","133.28","--","--","--","--","--","--","2.8","1.26","145","96","49","60.17","3.46","4","4","--","50","-1.85","5.72","4.21","1.51","57.6","2.62","4","1","-3","22","9.9","0.23","0.1","--","97.86","60.27","27.61","27.3","52","28.13","49.03"
"Aaron Palushaj","12-13","COL","R","25","261.62","1","7","8","4","1.83","0.92","8.37","1.92","248","244","4","50.41","2.7","12","14","-2","46.15","5.31","10.25","9.55","0.7","51.77","6.68","2","8","6","45","10.32","1.64","0.38","3.85","98.29","47.65","21.36","29.29","48.87","28.41","49.69"
"Aaron Rome","12-13","DAL","D","27","361.1","--","4","4","3","0.66","0.5","0.3","0.05","292","362","-70","44.65","-3.2","13","16","-3","44.83","-9.49","11.73","14.81","-3.08","44.2","-1.06","8","4","-4","36","5.98","0.33","0.05","--","101.23","41.15","28.78","26.97","49.1","28.55","49.7"
"Aaron Volpatti","12-13","VAN/ WSH","L","33","270.55","1","1","2","2","0.44","0.44","0.58","0.13","191","236","-45","44.73","-5.72","5","7","-2","41.67","-16.28","7.11","8.41","-1.3","45.81","-4.63","10","7","-3","41","9.09","1.63","0.36","5","99.44","42.14","17.61","27.69","47.68","27.87","49.46"
"Adam Burish","12-13","S.J","R","46","418.13","--","2","2","1","0.29","0.14","0.34","0.05","339","430","-91","44.08","-9.2","4","10","-6","28.57","-22.54","12.36","14.96","-2.6","45.24","-10.78","8","12","4","69","9.9","2.94","0.42","--","97.86","39.46","19","27.88","50.25","27.31","49.29"
"Adam Cracknell","12-13","STL","R","20","170.95","2","4","6","4","2.11","1.4","7.8","2.74","157","126","31","55.48","5.93","6","3","3","66.67","9.77","6.37","4.93","1.44","56.37","4.45","2","2","--","39","13.69","1.61","0.57","9.52","102.23","46.75","17.62","26.57","50.15","27.45","49.53"
"Adam Hall","12-13","T.B/ CAR/ PHI","R","37","308.08","--","3","3","2","0.58","0.39","0.28","0.05","193","292","-99","39.79","-7.83","6","8","-2","42.86","-7.88","7.46","9.77","-2.31","43.3","-2.83","4","6","2","47","9.15","2.1","0.41","--","99.91","15.66","17.41","26.98","47.84","28.11","50.29"
"Adam Henrique","12-13","N.J","C","42","543.05","5","3","8","8","0.88","0.88","16.18","1.79","501","378","123","57","0.26","16","18","-2","47.06","2","19.06","14.84","4.22","56.22","1.42","7","7","--","91","10.05","5.58","0.62","9.62","98.16","47.47","27.4","30.26","56.04","29.33","49.14"
"Adam Larsson","12-13","N.J","D","37","593.47","--","6","6","3","0.61","0.3","8.97","0.91","429","399","30","51.81","-7.11","21","21","--","50","4.41","17.26","17.09","0.17","50.25","-7.01","6","5","-1","63","6.37","0.77","0.08","--","99.92","49.14","34.04","28.34","57.51","28.97","49.21"
"Adam Mcquaid","12-13","BOS","D","32","432.97","1","2","3","2","0.42","0.28","7.17","0.99","401","357","44","52.9","-1.29","14","15","-1","48.28","-4.16","15.17","14.83","0.34","50.57","-0.68","18","13","-5","62","8.59","0.99","0.14","4","98.35","53.94","28.23","27.45","52.28","28.4","48.73"
"Adam Pardy","12-13","BUF","D","17","253.25","--","4","4","1","0.95","0.24","1.4","0.33","178","224","-46","44.28","1","11","7","4","61.11","18.25","6.84","8.7","-1.86","44.02","5.17","6","3","-3","16","3.79","0.2","0.05","--","106.11","46.09","30.92","26.76","44.47","28.85","50.88"
"Adrian Aucoin","12-13","CBJ","D","36","516.33","--","4","4","2","0.46","0.23","0.85","0.1","387","434","-47","47.14","-0.1","13","19","-6","40.62","-14.55","14.71","18.48","-3.77","44.32","-3.07","8","3","-5","61","7.09","0.62","0.07","--","99.36","51.5","29.88","26.95","47.11","28.42","49.78"
"Akim Aliu","12-13","CGY","R","5","50.55","--","--","--","--","--","--","-1.3","-1.54","32","57","-25","35.96","-8.39","--","2","-2","--","-45","1.02","2.72","-1.7","27.27","-13.83","2","2","--","5","5.93","0.31","0.37","--","93.75","34.48","22.32","28.31","46.88","27.45","48.71"
"Alec Martinez","12-13","L.A","D","27","362.15","--","--","--","--","--","--","7.7","1.28","354","245","109","59.1","2.39","7","11","-4","38.89","-20.15","13.51","9.48","4.03","58.76","0.79","3","1","-2","55","9.11","0.81","0.13","--","95.01","64.29","28.44","27.06","52.71","28.47","49.22"
"Ales Hemsky","12-13","EDM","R","38","462.6","4","7","11","8","1.43","1.04","6.4","0.83","367","466","-99","44.06","-0.5","16","18","-2","47.06","0.9","15.54","21.35","-5.81","42.13","-3.34","8","3","-5","96","12.45","4.49","0.58","6.67","101","50.66","26.2","30.44","44.54","29.36","50.28"
"Alex Bolduc","12-13","ARI","C","14","104.68","--","--","--","--","--","--","0.2","0.11","90","101","-11","47.12","-4.38","2","6","-4","25","-29.29","2.89","3.43","-0.54","45.73","-3.52","1","1","--","24","13.76","0.99","0.57","--","90.21","68.52","15.87","27.49","50.56","27.66","48.65"
"Alex Burmistrov","12-13","WPG","C","44","570.73","4","6","10","7","1.05","0.74","13.1","1.38","508","477","31","51.57","2.93","17","17","--","50","4.29","18.49","21.03","-2.54","46.79","-2.27","6","10","4","103","10.83","4.72","0.5","8.16","100.19","52.26","26.55","29.34","49.23","28.66","49.88"
"Alex Burrows","12-13","VAN","L","47","625.97","12","9","21","18","2.01","1.73","34.68","3.32","629","450","179","58.29","9.39","34","15","19","69.39","24.53","29.04","16.51","12.53","63.75","18.33","13","13","--","157","15.05","11.18","1.07","11.76","104.52","62.13","28.33","31.85","52.24","29.94","49.68"
"Alex Chiasson","12-13","DAL","R","7","86.95","5","1","6","6","4.14","4.14","4.33","2.99","69","96","-27","41.82","-3.83","6","3","3","66.67","5.8","2.69","4.26","-1.57","38.71","-8.54","--","--","--","17","11.73","1.17","0.81","50","111.65","67.27","25.82","31.91","49.54","29.42","49.87"
"Alex Edler","12-13","VAN","D","45","767.98","3","8","11","5","0.86","0.39","16.14","1.26","706","658","48","51.76","-0.07","27","30","-3","47.37","-7.37","30.8","30.54","0.26","50.21","-1.42","9","7","-2","148","11.56","2.76","0.22","4.76","99.66","56.07","36.33","28.28","52.2","29.06","49.36"
"Alexei Emelin","12-13","MTL","D","38","620.55","2","7","9","6","0.87","0.58","11.2","1.08","579","547","32","51.42","-0.25","26","25","1","50.98","-11.04","24.37","20.49","3.88","54.32","-1.7","8","7","-1","88","8.51","1.23","0.12","7.69","100.39","51.34","35.48","27.83","52.82","29.52","49.77"
"Alexei Ponikarovsky","12-13","WPG/ N.J","L","42","510.22","4","4","8","5","0.94","0.59","15.63","1.84","456","337","119","57.5","3.13","16","15","1","51.61","11.81","16.45","12","4.45","57.82","3.03","5","3","-2","99","11.64","5.31","0.62","8","99.48","57.19","25.56","30.04","53.57","29.07","49.27"
"Alex Galchenyuk","12-13","MTL","C","48","526.15","9","16","25","21","2.85","2.39","26.09","2.98","515","498","17","50.84","-2.69","32","17","15","65.31","13.31","21.7","16.64","5.06","56.6","1.42","9","6","-3","120","13.68","6.6","0.75","13.64","104.94","58.77","24.06","29.03","52.34","28.28","49.51"
"Alex Goligoski","12-13","DAL","D","47","803.6","3","12","15","7","1.12","0.52","18.9","1.41","760","739","21","50.7","3.19","41","33","8","55.41","9.11","31.27","34.65","-3.38","47.44","1.9","9","9","--","149","11.12","3.03","0.23","4.69","102.71","51.62","36.78","27.97","47.89","28.93","50.06"
"Alex Killorn","12-13","T.B","C","38","502.68","5","9","14","11","1.67","1.31","12.91","1.54","425","454","-29","48.35","0.46","21","26","-5","44.68","-4.44","16.4","16.95","-0.55","49.18","0.36","6","4","-2","113","13.49","5.33","0.64","7.58","99.17","48.58","27.37","30.11","47.22","28.91","49.91"
"Alex Kovalev","12-13","FLA","R","14","171.1","1","2","3","2","1.05","0.7","2.92","1.02","147","147","--","50","3.89","3","5","-2","37.5","-2.98","4.36","4.68","-0.32","48.23","2.18","2","1","-1","31","10.87","1.2","0.42","6.67","98.24","58.33","26.47","29.77","48.72","29.3","49.62"
"Alex Ovechkin","12-13","WSH","L","48","735.92","14","13","27","24","2.2","1.96","30.69","2.5","706","729","-23","49.2","0.72","37","32","5","53.62","3.16","28.86","29.27","-0.41","49.65","1.12","15","22","7","266","21.69","10.95","0.89","10.45","102.22","53.89","32.14","30.25","48.87","29.95","49.62"
"Alex Petrovic","12-13","FLA","D","6","105.33","--","--","--","--","--","--","-1.12","-0.64","94","94","--","50","4.14","1","9","-8","10","-27.5","2.78","4.94","-2.16","36.01","-0.77","5","2","-3","15","8.54","0.2","0.11","--","87.07","71.43","33.97","27.8","49.05","29.65","50.02"
"Alex Pietrangelo","12-13","STL","D","47","830.23","2","11","13","8","0.94","0.58","21.2","1.53","752","685","67","52.33","0.03","36","33","3","52.17","-0.1","28.35","27.66","0.69","50.62","0.04","3","8","5","147","10.62","2.61","0.19","3.12","99.33","50.8","37.42","28.45","51.52","29.4","50.11"
"Alex Semin","12-13","CAR","R","44","686","7","22","29","22","2.54","1.92","30.43","2.66","736","720","16","50.55","-1.5","45","27","18","62.5","26.42","31.44","34.86","-3.42","47.42","-0.96","14","6","-8","230","20.12","7.7","0.67","6.67","104.81","57.27","33.05","31.75","50.19","29.72","49.49"
"Alex Steen","12-13","STL","C","40","545.07","4","12","16","11","1.76","1.21","22.71","2.5","529","438","91","54.71","2.46","25","18","7","58.14","8.79","21.83","18.52","3.31","54.1","5.25","5","4","-1","151","16.62","6.15","0.68","4.88","100.57","53.99","28.87","30.78","50.62","29.55","49.98"
"Alex Sulzer","12-13","BUF","D","17","246.7","3","1","4","3","0.97","0.73","5.28","1.28","245","234","11","51.15","7.77","11","9","2","55","14.18","10.25","10.78","-0.53","48.74","3.49","3","3","--","26","6.32","0.39","0.09","27.27","101.35","53.47","31.83","28.45","45.66","29.4","49.99"
"Alex Tanguay","12-13","CGY","L","40","570.17","7","9","16","13","1.68","1.37","7.94","0.84","475","536","-61","46.98","-2.7","19","33","-14","36.54","-5.13","20.23","23.08","-2.85","46.71","-3.23","9","3","-6","60","6.31","4.05","0.43","23.33","96.07","44.74","29.82","31.48","48.5","29.63","50.09"
"Alex Urbom","12-13","N.J","D","1","13","--","--","--","--","--","--","-0.15","-0.69","7","8","-1","46.67","-15.5","--","1","-1","--","-100","0.18","0.36","-0.18","33.33","-41.06","--","--","--","1","4.62","0.02","0.09","--","83.33","80","27.24","27.65","56.31","28.45","51.65"
"Anders Lee","12-13","NYI","C","2","16.4","1","--","1","1","3.66","3.66","0.53","1.94","13","13","--","50","-4.95","1","4","-3","20","-80","0.44","1.04","-0.6","29.73","-29.76","--","--","--","4","14.63","0.14","0.51","50","83.33","50","15.75","27.23","49.05","27.91","49"
"Andreas Lilja","12-13","PHI","D","4","59.68","--","--","--","--","--","--","-0.4","-0.4","52","66","-14","44.07","-1.13","1","2","-1","33.33","-36.67","1.89","2.83","-0.94","40.04","-9.76","--","--","--","6","6.03","0.11","0.11","--","98.44","35.9","31.23","27.79","47.41","29.88","52.49"
"Andreas Nodl","12-13","CAR","R","8","62.2","--","1","1","--","0.96","--","1.17","1.13","52","47","5","52.53","-2.22","1","2","-1","33.33","-26.67","1.69","1.35","0.34","55.59","1.98","--","--","--","10","9.65","0.2","0.19","--","92.89","62.5","17.59","26.35","51.33","27.91","49.67"
"Andre Benoit","12-13","OTT","D","33","447.55","2","4","6","3","0.8","0.4","13.62","1.83","498","394","104","55.83","2.87","14","15","-1","48.28","-5.46","17.82","14.44","3.38","55.24","3.55","2","--","-2","95","12.74","2.08","0.28","5.71","98.09","55.02","28.97","26.81","52.25","28.47","49.07"
"Andrei Loktionov","12-13","N.J","C","28","338.22","7","2","9","9","1.6","1.6","13.72","2.43","319","220","99","59.18","2.05","13","13","--","50","11.82","11.62","9.7","1.92","54.5","-1.84","3","--","-3","58","10.29","2.98","0.53","20","96.86","58.33","25.3","30.06","54.74","29.38","49.1"
"Andrei Markov","12-13","MTL","D","48","756.88","2","4","6","3","0.48","0.24","11.97","0.95","745","672","73","52.58","-0.42","28","33","-5","45.9","-15.16","29.63","26.65","2.98","52.65","-4.61","4","5","1","96","7.61","1.63","0.13","5.13","98.76","50.3","34.61","27.77","52.52","29.47","49.58"
"Andrej Meszaros","12-13","PHI","D","11","156.5","--","--","--","--","--","--","-1.85","-0.71","110","175","-65","38.6","-12.07","2","7","-5","22.22","-17.78","3.77","6.91","-3.14","35.3","-17.07","1","2","1","29","11.12","0.31","0.12","--","95.46","41.86","31.35","27.56","48.36","28.92","50.31"
"Andrej Sekera","12-13","BUF","D","37","625.7","2","8","10","6","0.96","0.58","2.95","0.28","498","650","-152","43.38","-3.19","23","27","-4","46","-4","20.13","29.74","-9.61","40.36","-4.88","2","2","--","63","6.04","1.55","0.15","7.69","100.91","48.08","36.23","28.15","46.15","29.73","50.6"
"Andrej Sustr","12-13","T.B","D","2","20.82","--","--","--","--","--","--","0.3","0.86","16","17","-1","48.48","-7.77","1","--","1","100","33.33","0.59","0.55","0.04","51.75","-7.33","--","--","--","3","8.65","0.05","0.14","--","108.33","66.67","21.11","28.27","47.9","26.9","53.35"
"Andrew Alberts","12-13","VAN","D","24","328.43","--","1","1","1","0.18","0.18","-0.02","--","249","281","-32","46.98","-4.72","6","13","-7","31.58","-16.31","9.6","13.1","-3.5","42.29","-9.2","7","4","-3","39","7.12","0.69","0.13","--","96.42","42.28","28.13","26.94","50.88","28.05","49.38"
"Andrew Cogliano","12-13","ANA","C","48","625.95","9","10","19","15","1.82","1.44","22.87","2.19","561","519","42","51.94","5.44","26","14","12","65","12.93","22.45","20.09","2.36","52.77","3.65","3","5","2","112","10.74","6.01","0.58","14.06","103.29","45.45","26.98","29.84","45.8","29.05","49.95"
"Andrew Desjardins","12-13","S.J","C","42","373.48","2","1","3","3","0.48","0.48","6.17","0.99","339","361","-22","48.43","-3.68","6","11","-5","35.29","-18.36","12.85","12.31","0.54","51.07","-4.33","12","17","5","85","13.66","4.53","0.73","4","97.86","45.64","18.49","27.65","48.01","27.27","48.97"
"Andrew Ebbett","12-13","VAN","C","28","301.92","1","5","6","5","1.19","0.99","1.4","0.28","225","312","-87","41.9","-11.93","9","10","-1","47.37","-0.52","9.77","13.85","-4.08","41.36","-10.72","1","2","1","42","8.35","2.28","0.45","4.76","101.81","36.69","22.75","28.42","50.9","27.95","48.48"
"Andrew Ference","12-13","BOS","D","48","785.95","3","6","9","7","0.69","0.53","15.47","1.18","764","699","65","52.22","-3.25","30","28","2","51.72","-5.68","30.61","28.34","2.27","51.93","-1.97","12","7","-5","141","10.76","2.61","0.2","5.45","100.27","50.74","33.82","26.82","53.33","28.63","49.37"
"Andrew Gordon","12-13","VAN","R","6","50.48","--","--","--","--","--","--","0.1","0.12","38","40","-2","48.72","-0.54","--","1","-1","--","-63.64","1.47","2.1","-0.63","41.18","-6.76","--","1","1","5","5.94","0.05","0.06","--","95.83","33.33","17.04","26.47","47.7","27.76","48.53"
"Andrew Ladd","12-13","WPG","L","48","707.82","11","20","31","19","2.63","1.61","31.55","2.67","746","697","49","51.7","3.28","40","30","10","57.14","15.68","30.88","29.94","0.94","50.77","3.24","7","5","-2","172","14.58","8.1","0.69","12.94","102.2","49.65","30.06","32.3","44.93","30.14","50.17"
"Andrew Macdonald","12-13","NYI","D","48","875.52","1","5","6","2","0.41","0.14","3.77","0.26","777","889","-112","46.64","-5.4","30","37","-7","44.78","-7.26","33.89","35.75","-1.86","48.66","-5.01","9","6","-3","83","5.69","1.18","0.08","3.45","98.32","46.54","37.25","28.84","51.79","29.62","50.08"
"Andrew Murray","12-13","STL","C","1","7.82","--","--","--","--","--","--","0.35","2.69","8","4","4","66.67","28.93","--","--","--","--","--","0.16","0.27","-0.11","37.21","9.13","--","--","--","2","15.35","0.03","0.23","--","100","25","15.64","25.36","50.94","28.38","55.12"
"Andrew Shaw","12-13","CHI","C","48","603.17","7","5","12","9","1.19","0.9","17.39","1.73","542","466","76","53.77","-0.47","21","13","8","61.76","1.33","20.99","20.03","0.96","51.17","-3.02","13","14","1","92","9.15","5.47","0.54","13.46","101.97","52.32","26.22","28.74","54.03","27.98","48.85"
"Andy Greene","12-13","N.J","D","48","823.2","1","6","7","2","0.51","0.15","17.88","1.3","665","527","138","55.79","-0.14","28","20","8","58.33","18.33","26.09","19.12","6.97","57.71","4.23","7","8","1","112","8.16","1.69","0.12","2.44","100.8","48.48","36.57","27.86","55.39","29.18","49.4"
"Andy Mcdonald","12-13","STL","C","37","479.82","6","5","11","11","1.38","1.38","16.04","2.01","433","409","24","51.43","-3.06","20","16","4","55.56","6.19","17.26","16.67","0.59","50.87","0.88","5","12","7","104","13","4.77","0.6","9.38","100.55","63.67","27.49","30.23","52.55","29.08","49.65"
"Andy Miele","12-13","ARI","C","1","9.03","--","--","--","--","--","--","0.66","4.39","12","5","7","70.59","21.41","1","--","1","100","--","0.35","0.21","0.14","62.5","14.58","--","1","1","1","6.64","0.13","0.86","--","133.33","100","20.67","28.34","51.67","27.52","48.62"
"Anthony Peluso","12-13","WPG","R","5","24.02","--","2","2","2","5","5","2.15","5.37","27","15","12","64.29","17.44","2","1","1","66.67","25.49","1.31","0.69","0.62","65.5","20.94","4","2","-2","4","9.99","0.16","0.4","--","98.89","70.59","10.08","28.4","48.25","26.61","50.5"
"Antoine Roussel","12-13","DAL","L","39","334.68","6","7","13","10","2.33","1.79","9.93","1.78","274","345","-71","44.26","-5.26","17","15","2","53.12","3.52","12.65","13.78","-1.13","47.86","2.43","15","16","1","66","11.83","4.2","0.75","13.64","102.48","41.27","18.26","28.71","49.29","28.34","50.14"
"Antoine Vermette","12-13","ARI","C","48","624.35","9","8","17","12","1.63","1.15","16.95","1.63","584","611","-27","48.87","-2.47","25","26","-1","49.02","-3.57","24.05","25.18","-1.13","48.85","-0.4","10","10","--","114","10.96","8.21","0.79","13.64","99.91","53.71","27.56","30.42","51.15","29.17","49.92"
"Anton Babchuk","12-13","CGY","D","7","78.92","--","--","--","--","--","--","-0.68","-0.52","59","86","-27","40.69","-2.26","3","4","-1","42.86","9.52","2.4","3.65","-1.25","39.67","-4.27","--","--","--","12","9.12","0.13","0.1","--","100.76","47.17","23.46","25.92","46.41","27.77","48.42"
"Anton Lander","12-13","EDM","C","11","100.38","--","--","--","--","--","--","-0.42","-0.25","81","89","-8","47.65","2.06","--","5","-5","--","-60","2.93","3.48","-0.55","45.71","0.56","--","--","--","13","7.77","0.6","0.36","--","90.57","54.55","19.39","27.73","43.59","28.07","49.38"
"Anton Stralman","12-13","NYR","D","48","743.9","4","3","7","6","0.56","0.48","21.44","1.73","751","563","188","57.15","7.42","39","27","12","59.09","3.05","33.17","26.58","6.59","55.51","2.25","8","4","-4","131","10.57","2.59","0.21","7.14","100.9","57.89","31.94","28.99","48.45","28.77","49.6"
"Anton Volchenkov","12-13","N.J","D","37","473.03","1","4","5","2","0.63","0.25","8.53","1.08","398","326","72","54.97","0.85","12","19","-7","38.71","-10.62","18.05","16.05","2","52.93","-0.39","12","2","-10","72","9.13","1.33","0.17","2.7","95.15","53.59","27.3","27.55","56.04","28.73","49.81"
"Antti Miettinen","12-13","WPG","R","22","262.67","3","2","5","3","1.14","0.69","2.7","0.62","229","271","-42","45.8","-4.23","12","16","-4","42.86","-0.48","9.78","11.62","-1.84","45.7","0.43","1","--","-1","45","10.28","3.41","0.78","12","100.19","56.16","23.83","31.43","49.49","29.29","49.94"
"Anze Kopitar","12-13","L.A","C","47","706.9","10","14","24","20","2.04","1.7","40.9","3.47","789","498","291","61.31","7.46","35","21","14","62.5","14.93","30.73","21.38","9.35","58.97","5.73","5","7","2","130","11.03","6.38","0.54","13.16","100.97","56.21","31.56","31.71","53.07","29.76","49.61"
"Arron Asham","12-13","NYR","R","27","174.72","2","--","2","2","0.69","0.69","1.88","0.65","125","148","-23","45.79","-6.68","4","2","2","66.67","3.75","4.24","6.36","-2.12","40","-15.9","11","11","--","23","7.9","1.35","0.46","14.29","104.31","40.66","13.48","26.15","47.58","27.52","48.96"
"Artem Anisimov","12-13","CBJ","C","35","427.28","9","6","15","12","2.11","1.69","11.68","1.64","332","383","-51","46.43","-1.13","16","18","-2","47.06","-3.53","11.51","13.57","-2.06","45.89","-1.33","6","2","-4","88","12.36","3.53","0.5","18.37","100.33","43.63","25.43","30.03","47.58","29.67","49.92"
"Austin Watson","12-13","NSH","L","6","66.37","1","--","1","1","0.9","0.9","0.69","0.62","53","55","-2","49.07","-0.06","2","4","-2","33.33","-3.51","2.15","2.02","0.13","51.56","-1.22","--","--","--","11","9.94","0.26","0.24","25","90.25","50","21.25","26.39","46.74","27.19","49.18"
"Barret Jackman","12-13","STL","D","46","717.27","2","5","7","5","0.59","0.42","7.05","0.59","541","619","-78","46.64","-8.03","30","25","5","54.55","5.59","20.9","24.99","-4.09","45.54","-7.18","10","8","-2","77","6.44","0.86","0.07","5.88","101.82","42.92","32.98","28.14","54.17","29.19","49.89"
"Beau Bennett","12-13","PIT","R","26","273.37","2","7","9","6","1.98","1.32","8.22","1.8","231","256","-25","47.43","-2.32","14","7","7","66.67","9.35","9.78","9.24","0.54","51.42","0.8","3","4","1","45","9.88","2.58","0.57","8","106.98","57.64","22.05","29.6","48.75","28.55","49.35"
"Ben Eager","12-13","EDM","L","14","133.98","1","1","2","1","0.9","0.45","-2.25","-1.01","93","170","-77","35.36","-11.28","2","5","-3","28.57","-12.89","3.03","6.08","-3.05","33.26","-9.13","6","2","-4","21","9.4","0.72","0.32","7.14","98.16","39.77","20.78","27.44","43.24","28.2","49.93"
"Ben Hanowski","12-13","CGY","L","5","64.62","1","--","1","1","0.93","0.93","-0.97","-0.9","34","74","-40","31.48","-6.8","2","2","--","50","18.75","1.24","4.2","-2.96","22.79","-21.28","--","--","--","9","8.36","0.62","0.58","25","106.94","37.21","25.21","28.42","47.56","29.01","50.72"
"Ben Lovejoy","12-13","PIT/ ANA","D","35","548.13","--","6","6","3","0.66","0.33","9.28","1.02","501","482","19","50.97","3.4","21","18","3","53.85","3.14","21.46","17.26","4.2","55.42","6.83","13","5","-8","84","9.19","1.6","0.18","--","99.5","48.01","32.14","27.43","46.64","28.71","49.55"
"Benn Ferriero","12-13","NYR","R","4","35.93","--","1","1","1","1.67","1.67","1.95","3.26","45","24","21","65.22","12.86","1","1","--","50","-27.78","1.96","1.79","0.17","52.27","-2.41","1","--","-1","9","15.03","0.37","0.62","--","94.48","57.89","19.48","31.12","49.09","29.22","47.1"
"Benoit Pouliot","12-13","T.B","L","34","381.93","7","8","15","11","2.36","1.73","17.22","2.71","361","350","11","50.77","4.81","25","15","10","62.5","14.35","15.71","13.59","2.12","53.62","5.6","4","9","5","85","13.35","5.28","0.83","13.46","103.97","48.97","23.81","30.52","45.94","29.39","49.93"
"Ben Smith","12-13","CHI","R","1","14.27","1","--","1","1","4.2","4.2","1","4.2","11","10","1","52.38","8.9","1","--","1","100","100","0.31","0.63","-0.32","32.98","-16.27","--","--","--","2","8.41","0.02","0.08","100","114.29","50","28.23","28.4","57.28","28.75","52.12"
"Ben Street","12-13","CGY","C","6","70.67","--","--","--","--","--","--","0.57","0.48","59","59","--","50","6.97","--","3","-3","--","-44.44","1.78","2.12","-0.34","45.64","2.93","--","--","--","22","18.68","0.8","0.68","--","89.66","43.9","23.93","28.47","44.6","28.4","49.4"
"Bill Sweatt","12-13","VAN","L","1","12.33","--","--","--","--","--","--","-0.4","-1.95","7","12","-5","36.84","-22.94","--","1","-1","--","-66.67","0.22","0.54","-0.32","28.95","-28.02","--","--","--","1","4.87","0.11","0.54","--","83.33","75","22.86","28.5","49.97","28.62","51.48"
"B J..crombeen","12-13","T.B","R","44","405.88","--","7","7","5","1.03","0.74","4.53","0.67","304","358","-54","45.92","-1.67","10","7","3","58.82","8.53","10.9","12.18","-1.28","47.23","-1.52","24","15","-9","74","10.94","2.55","0.38","--","102.11","30.91","19.32","27.93","45.33","28.61","49.91"
"Blair Jones","12-13","CGY","C","15","148.62","--","1","1","--","0.4","--","0.51","0.21","120","141","-21","45.98","-4.42","1","7","-6","12.5","-33.65","6.01","6.77","-0.76","47.03","-4.61","4","3","-1","32","12.92","1.82","0.73","--","92.45","45.12","20.64","27.7","46.65","27.75","49.48"
"Blake Comeau","12-13","CGY/ CBJ","L","42","445.88","5","5","10","8","1.35","1.08","8.49","1.14","404","414","-10","49.39","0.6","15","20","-5","42.86","-2.18","16.78","16.34","0.44","50.66","3.6","10","3","-7","90","12.11","4.46","0.6","10.87","97.98","51.54","22.11","29.23","47.56","28.18","49.27"
"Blake Wheeler","12-13","WPG","R","48","719.65","13","13","26","22","2.17","1.83","27.52","2.29","736","734","2","50.07","0.88","35","39","-4","47.3","0.24","31.55","31.43","0.12","50.1","2.25","6","9","3","180","15.01","9.25","0.77","13","99","48.53","30.56","32.28","49.3","30.1","50.09"
"Bobby Butler","12-13","N.J/ NSH","R","34","303.43","3","3","6","5","1.19","0.99","7.75","1.53","239","220","19","52.07","2.82","8","13","-5","38.1","-14.43","9.16","9.1","0.06","50.16","-3.06","1","6","5","57","11.27","2.39","0.47","9.38","96.68","54.61","18.54","27.84","48.08","27.7","48.81"
"Bobby Ryan","12-13","ANA","R","46","626.12","9","12","21","14","2.01","1.34","21.55","2.07","572","590","-18","49.23","1.74","27","23","4","54","-0.63","23.76","23.46","0.3","50.32","0.67","7","12","5","152","14.57","7.83","0.75","11.25","101.3","53.46","28.18","30.17","47.15","29.21","49.77"
"Bobby Sanguinetti","12-13","CAR","D","37","466.57","2","2","4","3","0.51","0.39","14.19","1.82","543","405","138","57.28","6.97","17","23","-6","42.5","-1.94","23.06","19.72","3.34","53.9","7.48","1","6","5","84","10.8","1.69","0.22","4.76","95.62","62.06","26.38","27.42","49.9","28.34","49.41"
"Boyd Gordon","12-13","ARI","C","48","551.63","4","7","11","9","1.2","0.98","15.92","1.73","508","469","39","52","1.74","18","18","--","50","-1.91","20.61","18.01","2.6","53.37","5.46","4","4","--","95","10.33","5.01","0.54","7.14","99.78","32.47","24.35","29.57","49.56","28.88","50.05"
"Bracken Kearns","12-13","S.J","C","1","10.87","--","--","--","--","--","--","-0.25","-1.38","6","11","-5","35.29","-5.03","--","--","--","--","--","0.16","0.19","-0.03","45.71","-2.47","--","--","--","--","--","--","--","--","100","40","23.77","29.72","50.93","29.41","53.25"
"Brad Boyes","12-13","NYI","R","48","694.33","8","11","19","14","1.64","1.21","21.75","1.88","674","631","43","51.65","2.4","27","28","-1","49.09","-0.54","28.95","25.94","3.01","52.74","1.29","5","6","1","146","12.62","7.59","0.66","10.39","98","59.7","29.54","32.04","50.05","29.82","49.69"
"Brad Malone","12-13","COL","C","13","108.8","1","1","2","1","1.1","0.55","0.67","0.37","90","93","-3","49.18","-1.77","3","10","-7","23.08","-28.65","2.81","3.94","-1.13","41.63","-5.63","4","2","-2","23","12.68","0.53","0.29","10","87.5","52.46","17.52","27.11","48.54","27.28","48.43"
"Brad Marchand","12-13","BOS","C","45","599.43","10","15","25","20","2.5","2","36.74","3.68","706","489","217","59.08","6.02","31","14","17","68.89","18.89","29.47","21.18","8.29","58.18","6.48","11","11","--","116","11.61","6.9","0.69","14.49","103.16","50.5","27.53","31.14","51.62","29.74","49.55"
