"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Ryan Thang","11-12","NSH","R","1","7.58","--","--","--","--","--","--","--","--","3","3","--","50","17.74","--","--","--","--","--","0.29","0.09","0.2","76.32","28.14","--","--","--","--","--","--","--","--","100","100","18.47","26.67","45.66","25.84","53.27"
"Ryan White","11-12","MTL","C","20","238.72","--","2","2","2","0.5","0.5","-2.71","-0.68","186","266","-80","41.15","-4.6","4","11","-7","26.67","-14.51","6.79","9.24","-2.45","42.36","-2.59","13","10","-3","20","5.03","0.57","0.14","--","96.87","40.29","25.89","28.62","47.8","28.67","50.15"
"Ryan Whitney","11-12","EDM","D","51","855.65","--","8","8","5","0.56","0.35","-1.5","-0.11","689","886","-197","43.75","-4.52","25","34","-9","42.37","-11.47","32.5","37.1","-4.6","46.7","-0.64","8","2","-6","66","4.63","1.13","0.08","--","99.53","50.31","34.89","28.32","48.21","28.94","49.63"
"Ryan Wilson","11-12","COL","D","59","943.95","1","13","14","8","0.89","0.51","24.82","1.58","946","803","143","54.09","2.71","37","29","8","56.06","15.32","36.86","31.27","5.59","54.1","4.56","9","11","2","136","8.64","1.76","0.11","1.69","100.55","54.24","33.13","27.78","50.24","28.83","49.5"
"Saku Koivu","11-12","ANA","C","74","1000.02","10","20","30","17","1.8","1.02","26.36","1.58","845","871","-26","49.24","1.11","50","39","11","56.18","12.81","36.62","36.56","0.06","50.04","3.92","13","9","-4","135","8.1","8.38","0.5","12.82","102.69","47.7","28.58","30.71","47.7","29.52","49.97"
"Sam Gagner","11-12","EDM","C","75","1053.87","11","23","34","25","1.94","1.42","30.79","1.75","914","956","-42","48.88","2.61","47","39","8","54.65","9.39","40.04","42.69","-2.65","48.4","2.68","10","5","-5","224","12.75","10.37","0.59","9.65","102.32","53.97","29.69","30.64","47.17","29.35","50.1"
"Sami Lepisto","11-12","CHI","D","26","262.7","1","2","3","1","0.69","0.23","4.7","1.07","237","232","5","50.53","-0.05","12","8","4","60","13.75","8.74","9.5","-0.76","47.92","-1.11","2","4","2","37","8.45","0.71","0.16","5.56","103.23","62.5","21.09","26.04","53.35","27.49","49.81"
"Sami Salo","11-12","VAN","D","69","993.6","2","6","8","4","0.48","0.24","16.65","1.01","918","856","62","51.75","-2.02","36","34","2","51.43","-6.22","34.73","37.78","-3.05","47.9","-2.58","4","4","--","148","8.94","2.18","0.13","2.86","101.01","54.43","30.87","28.2","53.14","29.21","49.66"
"Samuel Pahlsson","11-12","CBJ/ VAN","C","80","963.73","3","12","15","10","0.93","0.62","12.51","0.78","740","834","-94","47.01","-3.77","26","30","-4","46.43","3.84","27.43","30.32","-2.89","47.5","-1.29","10","5","-5","157","9.77","6.53","0.41","3.45","99.89","30.07","25.67","29.57","48.93","29.24","50.06"
"Scott Glennie","11-12","DAL","R","1","7.02","--","--","--","--","--","--","0.15","1.28","9","3","6","75","30.13","--","--","--","--","--","0.11","0.25","-0.14","30.56","-6.1","1","--","-1","1","8.55","--","--","--","100","33.33","17.5","28.32","50.87","29.87","52.19"
"Scott Gomez","11-12","MTL","C","38","424.48","--","8","8","7","1.13","0.99","10.79","1.53","429","387","42","52.57","3.77","14","17","-3","45.16","-5.37","15","12.5","2.5","54.55","6","4","5","1","83","11.73","3.5","0.49","--","98.51","63.45","24.25","28.8","46.76","28.52","49.57"
"Scott Hannan","11-12","CGY","D","78","1292.42","2","8","10","4","0.46","0.19","-1.51","-0.07","1014","1260","-246","44.59","-4.57","49","62","-13","44.14","-5.24","43.85","50.58","-6.73","46.44","-4.32","12","2","-10","93","4.32","1.47","0.07","4.65","99.59","49.93","34.64","27.73","49.62","29.33","50.02"
"Scott Hartnell","11-12","PHI","L","82","1134.1","19","21","40","30","2.12","1.59","51.38","2.72","1198","1048","150","53.34","3.49","63","40","23","61.17","11.17","55.33","47.36","7.97","53.88","1.98","34","30","-4","252","13.33","15.04","0.8","12.03","102.54","51.85","30.61","31.04","47.97","29.96","49.9"
"Scottie Upshall","11-12","FLA","R","26","277.82","1","3","4","2","0.86","0.43","7.07","1.53","256","235","21","52.14","1.4","6","7","-1","46.15","-2.28","8.38","9.31","-0.93","47.37","-2.31","3","4","1","84","18.14","3.62","0.78","2.22","99.44","50.34","22.03","29.91","49.23","28.9","49.18"
"Scott Nichol","11-12","STL","C","80","597.08","3","4","7","7","0.7","0.7","10.91","1.1","483","451","32","51.71","-1.72","9","14","-5","39.13","-21.36","16.75","16","0.75","51.15","-4.1","19","12","-7","92","9.24","4.59","0.46","4.84","97.55","48.45","15.88","26.63","50.82","27.3","49.02"
"Scott Parse","11-12","L.A","R","9","95.5","1","--","1","1","0.63","0.63","0.52","0.33","73","85","-12","46.2","-9.11","2","1","1","66.67","25.93","3.27","3.46","-0.19","48.59","-2.93","6","3","-3","11","6.91","1.04","0.65","14.29","102.67","52.94","23.88","30.23","53.4","28.73","49.71"
"Sean Avery","11-12","NYR","L","15","104.68","3","--","3","3","1.72","1.72","4","2.29","85","85","--","50","4.55","4","2","2","66.67","7.09","4.04","3.43","0.61","54.08","2.07","6","8","2","30","17.2","1.58","0.91","20","105.38","58.18","15.28","27.91","47.43","27.9","48.71"
"Sean Bergenheim","11-12","FLA","L","62","808.32","10","6","16","13","1.19","0.96","27.08","2.01","779","686","93","53.17","4.55","25","33","-8","43.1","-5.55","29.55","28.09","1.46","51.27","5.69","18","19","1","235","17.44","12.42","0.92","6.58","97.4","46.23","27.1","30.06","48.09","29.38","49.71"
"Sean Collins","11-12","WSH","D","2","21.08","--","--","--","--","--","--","0.68","1.94","28","17","11","62.22","9.18","1","2","-1","33.33","-16.67","1.19","0.62","0.57","65.75","10.14","--","--","--","5","14.23","0.07","0.2","--","87.14","42.86","24.93","26.02","48.05","27.61","48"
"Sean Couturier","11-12","PHI","C","77","819.8","10","12","22","18","1.61","1.32","25.88","1.89","682","689","-7","49.74","-1.27","33","22","11","60","6.06","29.81","29.79","0.02","50.02","-2.76","3","12","9","157","11.49","8.32","0.61","10.42","102.11","39.82","23.61","28.66","49.2","28.93","49.9"
"Sean O'donnell","11-12","CHI","D","51","610.35","--","6","6","3","0.59","0.29","8.97","0.88","589","519","70","53.16","-0.2","21","29","-8","42","-10.56","23.47","25.32","-1.85","48.1","-3.63","10","3","-7","74","7.27","1.12","0.11","--","97.32","59.65","24.78","25.99","53.2","27.79","49.09"
"Sergei Gonchar","11-12","OTT","D","74","1211.88","2","14","16","12","0.79","0.59","20","0.99","1157","1125","32","50.7","-1.84","41","46","-5","47.13","-6.28","44.42","49.57","-5.15","47.26","-2.68","18","5","-13","168","8.32","2.48","0.12","2.63","99.37","52.19","34.69","27.39","53.4","29.05","49.45"
"Sergei Kostitsyn","11-12","NSH","L","75","1011.23","13","16","29","24","1.72","1.42","21.02","1.25","804","930","-126","46.37","-0.66","42","35","7","54.55","5.31","33.31","33.28","0.03","50.02","-2.04","12","8","-4","155","9.2","6.4","0.38","16.88","102.38","49.5","27.55","31.78","46.13","30.29","50.66"
"Shane Doan","11-12","ARI","R","79","1149.72","16","15","31","24","1.62","1.25","36.18","1.89","1089","1019","70","51.66","2.18","45","46","-1","49.45","-5.42","48.77","43.32","5.45","52.96","4.99","18","12","-6","287","14.98","14.78","0.77","10.67","99.36","52.4","30.13","29.7","47.42","29.69","50.19"
"Shane O'brien","11-12","COL","D","76","1227.63","2","14","16","12","0.78","0.59","26.2","1.28","1238","1088","150","53.22","3.25","48","51","-3","48.48","-3.41","51.81","48.51","3.3","51.64","3.6","33","17","-16","199","9.73","3","0.15","2","98.89","58.4","33.82","27.8","51.15","29.14","49.91"
"Shawn Horcoff","11-12","EDM","C","81","1074.37","7","9","16","11","0.89","0.61","10.94","0.61","921","1037","-116","47.04","-0.21","30","45","-15","40","-9.29","37.7","46.8","-9.1","44.62","-3.18","8","8","--","167","9.33","8.56","0.48","7.78","98.29","42.9","28.09","30.54","47.2","29.58","50.35"
"Shawn Matthias","11-12","FLA","C","79","925.25","6","12","18","15","1.17","0.97","19.61","1.27","806","827","-21","49.36","-0.11","25","30","-5","45.45","-2.53","26.67","34.67","-8","43.48","-4.36","14","8","-6","176","11.41","7.86","0.51","5.31","99.51","50.32","24.27","28.77","48.71","28.56","49.57"
"Shawn Thornton","11-12","BOS","L","81","735.02","4","8","12","11","0.98","0.9","11.08","0.9","586","664","-78","46.88","-8.48","16","24","-8","40","-19.17","25.13","25.13","--","50","-5.21","36","28","-8","182","14.86","8.73","0.71","3.64","98.65","51.88","18.79","27.49","49.76","27.48","49.14"
"Shea Weber","11-12","NSH","D","78","1488.7","5","14","19","13","0.77","0.52","29.43","1.19","1300","1306","-6","49.88","5.53","61","47","14","56.48","8.7","60.14","48.05","12.09","55.59","7","14","5","-9","275","11.08","6.95","0.28","3.55","101.59","44.8","39.2","29.52","44.47","30.02","50.69"
"Sheldon Brookbank","11-12","ANA","D","80","1084.87","3","8","11","6","0.61","0.33","5.5","0.3","869","1064","-195","44.96","-5.42","36","29","7","55.38","9.89","34.4","43.72","-9.32","44.03","-4.78","18","13","-5","127","7.02","2.26","0.12","6.25","102.83","47.24","28.53","27.22","49.02","28.57","49.91"
"Sheldon Souray","11-12","DAL","D","64","969.05","3","8","11","6","0.68","0.37","16.75","1.04","930","941","-11","49.71","0.92","40","37","3","51.95","6.55","31.25","39.69","-8.44","44.05","-3.95","24","5","-19","234","14.49","3.43","0.21","2.42","101.22","46.23","32.45","28.48","50.63","29.56","50.48"
"Sidney Crosby","11-12","PIT","C","22","296.73","5","18","23","17","4.65","3.44","26.5","5.36","359","263","96","57.72","5.5","31","13","18","70.45","18.22","18.27","10.97","7.3","62.48","9.07","6","6","--","72","14.56","4.02","0.81","11.63","106.81","56.73","28.71","30.92","54.34","29.59","49.83"
"Simon Despres","11-12","PIT","D","18","219.93","--","3","3","1","0.82","0.27","7.03","1.92","229","167","62","57.83","2.53","10","5","5","66.67","21.67","10.96","5.12","5.84","68.16","12.54","2","--","-2","31","8.46","0.72","0.2","--","101.12","64.35","26.43","27.35","53.99","28.4","50.07"
"Simon Gagne","11-12","L.A","L","34","433.73","6","5","11","9","1.52","1.25","15.09","2.09","486","405","81","54.55","1.93","18","21","-3","46.15","2.4","18.42","15.67","2.75","54.03","6.97","7","--","-7","101","13.97","4.12","0.57","10.17","97.31","56.56","28.67","32.11","55.05","30.21","50.27"
"Slava Voynov","11-12","L.A","D","54","821.45","5","9","14","11","1.02","0.8","28.02","2.05","892","693","199","56.28","2.96","34","22","12","60.71","11.23","30.56","26.48","4.08","53.58","1.14","5","4","-1","159","11.61","2.82","0.21","7.94","101.54","56.95","32.62","28.29","53.41","28.82","49.82"
"Spencer Machacek","11-12","WPG","R","13","96.7","2","7","9","6","5.58","3.72","7.71","4.78","75","83","-8","47.47","-4.74","10","2","8","83.33","46.6","3.07","3.96","-0.89","43.67","-8.08","2","2","--","24","14.89","0.87","0.54","16.67","121.66","59.09","15.53","28.26","49.18","28.48","48.78"
"Stefan Elliott","11-12","COL","D","39","536.65","3","6","9","5","1.01","0.56","16.07","1.8","527","447","80","54.11","4.68","22","17","5","56.41","2.87","19.12","19.06","0.06","50.08","3.03","2","2","--","119","13.3","1.72","0.19","5.45","100.57","65.25","29.11","27.39","50.92","28.25","48.87"
"Stephane Da Costa","11-12","OTT","C","22","223.92","3","2","5","5","1.34","1.34","5.25","1.41","197","178","19","52.53","0.71","8","18","-10","30.77","-15.9","8.76","7.62","1.14","53.48","5.66","3","3","--","52","13.93","2.06","0.55","12","87.71","69.15","22.16","29.55","52.73","28.7","48.94"
"Stephane Robidas","11-12","DAL","D","75","1205.65","2","5","7","5","0.35","0.25","12.32","0.61","1150","1071","79","51.78","2.9","42","50","-8","45.65","-3.16","41.64","42.36","-0.72","49.57","2.09","17","3","-14","120","5.97","1.51","0.08","4.44","98.58","47.36","34.15","28.15","48.61","29.54","50.26"
"Stephane Veilleux","11-12","N.J/ MIN","L","22","191.78","--","2","2","--","0.63","--","0.16","0.05","148","180","-32","45.12","-0.07","4","6","-2","40","7.74","4.79","6.38","-1.59","42.88","-2.52","6","3","-3","32","10.01","1.07","0.33","--","98.24","43","18.52","26.39","42.71","27.88","49.83"
"Stephen Gionta","11-12","N.J","R","1","10.62","1","--","1","1","5.65","5.65","1.12","6.33","9","9","--","50","1.67","1","--","1","100","100","0.77","0.11","0.66","87.5","36.23","--","--","--","4","22.6","0.61","3.45","50","114.29","40","21.06","25.48","49.09","27.64","52.3"
"Stephen Weiss","11-12","FLA","C","80","1190.55","14","23","37","27","1.86","1.36","32.81","1.65","1023","1070","-47","48.88","-1.14","50","48","2","51.02","6.72","36.39","42.84","-6.45","45.93","-1.64","16","14","-2","160","8.06","10","0.5","15.38","101.06","56.95","30.82","32.17","51.1","30.1","49.86"
"Steve Bernier","11-12","N.J","R","32","360.13","1","5","6","5","1","0.83","5.27","0.88","240","272","-32","46.88","-5.18","14","8","6","63.64","13.64","10.87","10.22","0.65","51.54","-2.21","4","2","-2","36","6","1.9","0.32","4.55","105.46","48.26","22.76","28.88","51.55","28.65","49.6"
"Steve Downie","11-12","T.B/ COL","R","75","1010.7","12","21","33","23","1.96","1.37","34.7","2.06","983","902","81","52.15","4.97","53","52","1","50.48","-0.02","40.7","40.68","0.02","50.01","3.71","39","26","-13","231","13.71","11.06","0.66","9.92","98.57","50.19","28.21","31.02","49.03","29.35","49.79"
"Steve Eminger","11-12","NYR","D","42","490.98","2","1","3","3","0.37","0.37","0.42","0.05","369","452","-83","44.95","-2.12","18","18","--","50","-3.33","20.04","18.99","1.05","51.35","0.34","10","4","-6","42","5.13","0.62","0.08","11.76","101.3","50.83","25.21","26.48","47.82","28.04","49.31"
"Steve Macintyre","11-12","PIT","L","12","37.98","--","--","--","--","--","--","-0.45","-0.71","28","31","-3","47.46","-9.64","--","--","--","--","--","0.7","1.22","-0.52","36.46","-17.64","3","1","-2","3","4.74","0.05","0.08","--","100","55.17","7.31","26.41","52.56","27","49.25"
"Steve Montador","11-12","CHI","D","52","658.7","2","5","7","4","0.64","0.36","15.6","1.42","644","514","130","55.61","3.11","27","24","3","52.94","3.9","26.06","21.07","4.99","55.29","3.26","12","4","-8","88","8.02","1.86","0.17","4.76","99.41","61.54","26.4","25.59","51.8","27.64","49.18"
"Steven Kampfer","11-12","BOS/ MIN","D","23","293.4","2","3","5","4","1.02","0.82","3.15","0.64","264","312","-48","45.83","-2.64","15","16","-1","48.39","-4.16","10.4","12.32","-1.92","45.77","-5.71","3","1","-2","46","9.41","0.69","0.14","12.5","100.27","51.79","26.31","27.09","47.57","28.06","49.66"
"Steven Stamkos","11-12","T.B","C","82","1356.85","41","22","63","56","2.79","2.48","62.51","2.76","1225","1263","-38","49.24","3.01","80","61","19","56.74","14.36","50.77","52.99","-2.22","48.93","2.45","25","30","5","341","15.08","18.02","0.8","20.5","103.31","54.84","34.75","30.62","47.28","29.49","49.74"
"Steven Zalewski","11-12","N.J","C","7","72.13","--","--","--","--","--","--","0.1","0.08","44","46","-2","48.89","-1.22","--","2","-2","--","-52.38","1.37","1.43","-0.06","48.93","-10.03","--","--","--","6","4.99","0.24","0.2","--","93.55","59.52","20.18","27.09","48.73","26.54","50.55"
"Steve Ott","11-12","DAL","C","74","1011.68","6","19","25","17","1.48","1.01","29.2","1.73","1029","927","102","52.61","3.01","40","39","1","50.63","1.47","36.15","37.47","-1.32","49.1","1.12","34","28","-6","177","10.5","7.69","0.46","6.82","99.71","48.06","28.9","30.36","49.27","29.65","50.1"
"Steve Staios","11-12","NYI","D","65","976.07","--","7","7","5","0.43","0.31","1.68","0.1","782","957","-175","44.97","-2.26","28","45","-17","38.36","-7.45","36.13","41.69","-5.56","46.43","-1.64","24","9","-15","127","7.81","2.45","0.15","--","96.9","46.04","30.93","28.04","48.73","28.91","50.27"
"Steve Sullivan","11-12","PIT","L","79","884.75","11","14","25","18","1.7","1.22","35.41","2.4","942","769","173","55.06","0.73","46","38","8","54.76","2.13","38.61","34.56","4.05","52.77","-1.32","7","8","1","152","10.31","10.01","0.68","10.68","99.93","61.2","23.69","30.49","54.02","29.29","49.6"
"Stu Bickel","11-12","NYR","D","51","513.03","--","8","8","5","0.94","0.58","6.31","0.74","407","446","-39","47.71","-1.16","20","19","1","51.28","-0.86","20.34","18.12","2.22","52.89","0.19","31","22","-9","55","6.43","1.2","0.14","--","98.86","51.93","20.83","27.56","47.33","27.77","49.97"
"Sven Baertschi","11-12","CGY","L","5","50.52","3","--","3","3","3.56","3.56","2.35","2.79","29","42","-13","40.85","-6.52","3","1","2","75","25","1.4","1.41","-0.01","49.82","-2.26","2","--","-2","14","16.63","1.11","1.32","30","111.4","28.57","20.72","26.42","48.63","27.73","47.92"
"Tanner Glass","11-12","WPG","L","78","880.92","5","9","14","10","0.95","0.68","3.44","0.23","659","890","-231","42.54","-10.23","24","36","-12","40","-11.57","26.88","36.23","-9.35","42.59","-10.84","15","14","-1","123","8.38","6.4","0.44","6.33","99.06","34.26","23.79","28.69","48.86","29.25","49.72"
"Taylor Chorney","11-12","STL/ EDM","D","5","60.3","--","--","--","--","--","--","-1.3","-1.29","40","70","-30","36.36","-12.54","1","2","-1","33.33","-43.59","1.51","3.27","-1.76","31.59","-20.66","--","--","--","5","4.98","0.14","0.14","--","100.39","40","25.43","26.31","48.95","27.76","49.78"
"Taylor Hall","11-12","EDM","L","61","874.67","13","18","31","26","2.13","1.78","39.23","2.69","853","782","71","52.17","6.36","41","38","3","51.9","9.04","39.68","34.11","5.57","53.77","9.81","15","24","9","272","18.66","13.57","0.93","8.97","100.33","56.67","30.35","31.39","45.84","29.64","50.46"
"Taylor Pyatt","11-12","ARI","L","73","846.57","9","9","18","14","1.28","0.99","17.16","1.22","766","841","-75","47.67","-4.08","27","31","-4","46.55","-8.49","29.69","34.39","-4.7","46.33","-4.62","7","8","1","174","12.33","10.37","0.73","8.49","100.13","40.32","23.91","29.18","48.54","28.5","49.81"
"Teddy Purcell","11-12","T.B","R","81","1050.83","14","28","42","34","2.4","1.94","40.29","2.3","990","1006","-16","49.6","3.31","62","46","16","57.41","13.84","40.68","41.49","-0.81","49.51","3","6","11","5","205","11.71","8.98","0.51","12.28","103.38","55.91","27.23","30.97","47.22","29.07","49.74"
"Teemu Hartikainen","11-12","EDM","C","17","219.4","2","3","5","4","1.37","1.09","2.66","0.73","173","228","-55","43.14","-1.77","8","8","--","50","3.49","8.31","7.95","0.36","51.11","6.27","4","2","-2","36","9.85","2.41","0.66","8.33","101.52","55.36","27.11","30.76","47.73","28.91","50.24"
"Teemu Laakso","11-12","NSH","D","9","95.42","--","--","--","--","--","--","-2.23","-1.4","68","112","-44","37.78","-5.11","2","3","-1","40","0.87","1.92","3.87","-1.95","33.16","-9.78","4","1","-3","10","6.29","0.18","0.11","--","101.12","42.86","24.17","24.09","47.6","27.86","49.74"
"Teemu Selanne","11-12","ANA","R","82","1112.3","14","22","36","31","1.94","1.67","33.9","1.83","917","969","-52","48.62","0.11","51","47","4","52.04","7.2","39.4","43.44","-4.04","47.56","0.61","11","19","8","198","10.68","10.46","0.56","12.17","101.64","48.27","28.59","30.77","48.4","29.52","50.03"
