"Player","Season","Team","Position","GP","TOI","G","A","P","P1","P/60","P1/60","GS","GS/60","CF","CA","C+/-","CF%","Rel CF%","GF","GA","G+/-","GF%","Rel GF%","xGF","xGA","xG+/-","xGF%","Rel xGF%","iPENT","iPEND","iP+/-","iCF","iCF/60","ixGF","ixGF/60","iSh%","PDO","ZSR","TOI%","TOI% QoT","CF% QoT","TOI% QoC","CF% QoC"
"Guillaume Desbiens","10-11","VAN","R","12","79.78","--","--","--","--","--","--","-1.79","-1.35","48","85","-37","36.09","-17.32","--","3","-3","--","-55.88","1.74","2.75","-1.01","38.75","-17.59","2","2","--","11","8.27","0.52","0.39","--","94.12","47.83","14.59","26.11","48.06","27.49","48.07"
"Guillaume Latendresse","10-11","MIN","L","11","117.88","2","2","4","4","2.04","2.04","3.56","1.81","96","114","-18","45.71","-0.4","5","2","3","71.43","43.43","4.33","4.73","-0.4","47.79","5.45","2","1","-1","22","11.2","1.57","0.8","12.5","106.87","48.53","24.58","29.59","44.64","28.85","48.82"
"Hal Gill","10-11","MTL","D","75","1150.88","2","4","6","3","0.31","0.16","9.32","0.49","1030","1055","-25","49.4","-3.11","35","46","-11","43.21","-11.01","40.08","41.78","-1.7","48.96","-1.47","11","5","-6","119","6.2","1.88","0.1","3.92","98.04","47.25","33.28","27.97","52.11","29.5","50.18"
"Henrik Sedin","10-11","VAN","C","82","1193.67","9","44","53","39","2.66","1.96","61.09","3.07","1223","974","249","55.67","4.93","67","43","24","60.91","6.62","53.03","44.88","8.15","54.16","5.42","12","14","2","178","8.95","9.71","0.49","8.11","102.34","71.78","31.36","31.59","50.26","29.98","49.45"
"Henrik Tallinder","10-11","N.J","D","82","1528.15","4","7","11","7","0.43","0.27","24","0.94","1308","1083","225","54.71","4.22","45","63","-18","41.67","-4.19","51.4","49.49","1.91","50.95","-0.97","15","3","-12","183","7.19","4.36","0.17","4.26","96.33","51.76","38.52","27.67","50.56","29.23","49.91"
"Henrik Zetterberg","10-11","DET","L","80","1175.75","11","29","40","28","2.04","1.43","52.01","2.65","1195","1023","172","53.88","1.06","51","54","-3","48.57","-2.37","47.97","46.21","1.76","50.93","-2.06","14","16","2","371","18.93","14.57","0.74","5.21","99.17","47.02","31.36","30.75","52.49","30.26","50.14"
"Hugh Jessiman","10-11","FLA","R","2","14.38","--","--","--","--","--","--","0.45","1.88","17","8","9","68","9.21","--","1","-1","--","-66.67","0.97","0.32","0.65","75.19","17.91","1","1","--","3","12.52","0.34","1.42","--","75","20","13.58","26.25","50.04","28.41","50.44"
"Ian Cole","10-11","STL","D","26","401.53","1","1","2","1","0.3","0.15","5.6","0.84","371","351","20","51.39","-1.01","18","13","5","58.06","11.81","15.01","14.31","0.7","51.19","0.25","11","7","-4","49","7.32","1.1","0.16","5","101.88","55","32.28","27.41","51.19","28.98","50.14"
"Ian White","10-11","CGY/ CAR/ S.J","D","78","1234.7","2","12","14","4","0.68","0.19","23.23","1.13","1267","1218","49","50.99","0.16","50","49","1","50.51","-0.85","52.13","50.18","1.95","50.95","0.3","11","4","-7","246","11.95","4.15","0.2","2.15","99.95","49.45","33.84","28.03","50.69","28.87","49.75"
"Ilya Kovalchuk","10-11","N.J","L","81","1388.13","16","16","32","26","1.38","1.12","34.48","1.49","1146","1115","31","50.69","-2.22","45","65","-20","40.91","-6.74","46.84","51.35","-4.51","47.7","-6.18","7","18","11","293","12.66","12.89","0.56","10.32","97.17","57.2","35.4","30.07","52.63","29.48","49.86"
"Jack Hillen","10-11","NYI","D","64","981.73","4","12","16","11","0.98","0.67","13","0.79","919","1063","-144","46.37","-0.5","43","45","-2","48.86","7.03","41.82","49.62","-7.8","45.73","1.31","14","5","-9","165","10.08","4.44","0.27","5.41","100.68","46.05","32.96","27.88","46.09","29.01","50.11"
"Jack Johnson","10-11","L.A","D","82","1409.87","2","10","12","7","0.51","0.3","12.9","0.55","1274","1343","-69","48.68","-4.75","47","60","-13","43.93","-13.46","49.71","52.92","-3.21","48.44","-6.16","14","4","-10","225","9.58","4.01","0.17","2.27","99.08","50.12","36.58","28.54","52.78","29.3","49.77"
"Jack Skille","10-11","CHI/ FLA","R","62","681.15","7","10","17","13","1.5","1.15","28.34","2.5","648","549","99","54.14","2.71","24","28","-4","46.15","-5.26","26.63","21.51","5.12","55.32","5.67","12","16","4","226","19.91","10.59","0.93","4.83","96.75","57.63","22.86","28.27","50.5","28.47","49.67"
"Jacob Josefson","10-11","N.J","C","28","315.27","3","4","7","6","1.33","1.14","8.18","1.56","233","227","6","50.65","-1.87","11","5","6","68.75","28.21","11.02","7.64","3.38","59.06","9.04","3","1","-2","47","8.94","2.73","0.52","11.11","103.6","59.06","22.68","29.2","51.83","28.27","49.42"
"Jake Dowell","10-11","CHI","C","79","801.75","4","11","15","12","1.12","0.9","18.3","1.37","732","693","39","51.37","-1.61","25","26","-1","49.02","-5.74","27.58","25.72","1.86","51.74","0.1","15","16","1","95","7.11","5.11","0.38","6.15","98.9","42.86","21.02","28.32","51.28","28.21","49.47"
"Jake Muzzin","10-11","L.A","D","11","132.62","--","1","1","1","0.45","0.45","0.85","0.38","102","110","-8","48.11","-1.81","2","4","-2","33.33","-31.37","3.01","5.14","-2.13","36.93","-19.15","--","1","1","19","8.6","0.29","0.13","--","98.03","53.85","26.65","26.17","50.11","27.64","48.95"
"Jakub Kindl","10-11","DET","D","48","601.08","2","2","4","3","0.4","0.3","6.88","0.69","585","553","32","51.41","-1.73","21","28","-7","42.86","-6.79","22.48","22.02","0.46","50.52","-0.28","18","3","-15","110","10.98","1.97","0.2","3.64","97.74","58.12","26.84","26.16","54.16","27.74","49.49"
"Jakub Voracek","10-11","CBJ","R","80","1061.43","10","23","33","26","1.87","1.47","40.12","2.27","1081","950","131","53.23","3.54","49","50","-1","49.49","5.05","43.6","41.19","2.41","51.42","2.41","12","14","2","217","12.27","10.61","0.6","7.52","98.71","56.85","28.87","30.55","49.79","29.6","49.95"
"Jamal Mayers","10-11","S.J","R","78","599.55","3","11","14","9","1.4","0.9","8.56","0.86","485","560","-75","46.41","-8.55","18","17","1","51.43","-4.22","19.59","21.78","-2.19","47.35","-10.45","30","14","-16","98","9.81","4.82","0.48","5.36","100.69","55.29","16","27","52.04","27.58","49.39"
"James Neal","10-11","DAL/ PIT","L","79","1123.03","16","18","34","28","1.82","1.5","42.38","2.26","1082","992","90","52.17","3.71","49","38","11","56.32","7.92","41.08","38.71","2.37","51.49","3.88","21","19","-2","286","15.28","13.82","0.74","10.19","102.25","57.39","30.66","31.51","47.68","29.4","50.15"
"James Van Riemsdyk","10-11","PHI","L","75","946.53","16","16","32","26","2.03","1.65","37.08","2.35","952","956","-4","49.9","0.32","48","35","13","57.83","5.38","43.08","37.14","5.94","53.7","3.82","10","17","7","251","15.91","13.91","0.88","11.11","102.16","52.75","27.45","30.86","50.15","29.1","50.09"
"James Wisniewski","10-11","NYI/ MTL","D","75","1231.23","2","15","17","7","0.83","0.34","19.88","0.97","1215","1229","-14","49.71","2.46","40","50","-10","44.44","0.13","48.99","52.33","-3.34","48.35","4.19","11","15","4","181","8.82","3.63","0.18","2.41","98.38","50.35","35.96","28.6","48.93","29.1","49.87"
"James Wright","10-11","T.B","C","1","4.6","--","--","--","--","--","--","-0.72","-9.39","2","10","-8","16.67","-14.91","--","2","-2","--","-50","0.05","0.74","-0.69","6.33","-44.58","--","--","--","--","--","--","--","--","50","--","12.09","24.18","51.68","27.3","47.96"
"Jamie Arniel","10-11","BOS","C","1","11.92","--","--","--","--","--","--","0.32","1.61","16","11","5","59.26","-2.41","--","1","-1","--","-33.33","0.82","0.45","0.37","64.57","-1.53","--","--","--","3","15.1","0.12","0.6","--","80","55.56","26.76","29.31","49.34","27.84","47.42"
"Jamie Benn","10-11","DAL","L","69","915.97","12","25","37","25","2.42","1.64","37.76","2.47","820","812","8","50.25","2.68","42","38","4","52.5","2.19","30.9","32","-1.1","49.13","1.47","15","25","10","233","15.26","11.13","0.73","9.52","101.47","59.96","28.64","30.97","47.64","29.48","49.84"
"Jamie Doornbosch","10-11","NYI","D","1","4.43","--","--","--","--","--","--","-0.22","-2.98","4","7","-3","36.36","-12.73","--","1","-1","--","-50","0.15","0.86","-0.71","14.85","-48.23","--","--","--","2","27.09","0.02","0.27","--","85.71","60","12.13","27.35","46.02","27.2","51.2"
"Jamie Langenbrunner","10-11","N.J/ DAL","R","70","909.28","5","16","21","15","1.39","0.99","26.43","1.74","843","746","97","53.05","3.42","32","46","-14","41.03","2.26","30.13","31.42","-1.29","48.95","1.52","13","16","3","197","13","8.21","0.54","4.42","96.45","51.65","27.69","30.72","49.78","29.35","49.73"
"Jamie Mcbain","10-11","CAR","D","76","1114.88","5","10","15","10","0.81","0.54","14.55","0.78","1075","1151","-76","48.29","-0.66","46","54","-8","46","-4","46.67","46.05","0.62","50.33","3.47","9","7","-2","152","8.18","3.08","0.17","7.58","99.75","48.79","32.01","28.63","49.68","28.86","49.86"
"Jamie Mcginn","10-11","S.J","L","49","547.93","1","5","6","5","0.66","0.55","7.35","0.8","467","497","-30","48.44","-6.15","10","17","-7","37.04","-13.31","19.8","20.56","-0.76","49.06","-7.65","12","15","3","117","12.81","6.11","0.67","1.67","97.76","45","24","28.86","53.28","28.65","49.38"
"Jan Hejda","10-11","CBJ","D","77","1305.9","4","9","13","7","0.6","0.32","18.65","0.86","1167","1126","41","50.89","0.02","50","61","-11","45.05","-4.66","49.65","49.01","0.64","50.32","0.2","8","2","-6","142","6.52","2.69","0.12","5.88","98.03","52.28","36.83","27.51","51.38","29.04","49.94"
"Jan Mursak","10-11","DET","L","19","153.57","1","--","1","1","0.39","0.39","5.2","2.03","168","103","65","61.99","10.85","1","4","-3","20","-26.67","5.47","3.69","1.78","59.72","9.39","2","2","--","34","13.28","1.38","0.54","5","93.23","60.87","16.83","27.34","53.09","27.58","49.32"
"Jannik Hansen","10-11","VAN","R","82","967.15","9","17","26","24","1.61","1.49","28.06","1.74","890","874","16","50.45","-2.43","37","25","12","59.68","3.62","37.1","35.11","1.99","51.38","1.08","11","6","-5","158","9.8","8.43","0.52","9.57","102.44","33.2","25.41","28.88","49.57","28.83","49.54"
"Jared Boll","10-11","CBJ","R","73","552.1","7","5","12","11","1.3","1.2","16.54","1.8","503","454","49","52.56","1.56","22","23","-1","48.89","2.7","18.81","18.91","-0.1","49.87","-0.38","43","42","-1","106","11.52","4.93","0.54","10.94","99.24","58.74","16.4","27.23","50.2","27.58","49.58"
"Jared Spurgeon","10-11","MIN","D","53","681.4","1","4","5","4","0.44","0.35","3.8","0.33","542","605","-63","47.25","2.55","16","20","-4","44.44","-2.78","21.76","22.79","-1.03","48.84","3.28","1","4","3","56","4.93","1.27","0.11","4.17","99.49","53.72","27.33","27.13","44.49","28.86","49.85"
"Jarkko Ruutu","10-11","OTT/ ANA","L","73","686.33","3","8","11","8","0.96","0.7","11.4","1","554","548","6","50.27","1.56","19","22","-3","46.34","3.55","21.09","21.13","-0.04","49.95","0.68","28","19","-9","116","10.14","4.98","0.44","4.92","98.48","54.35","20.02","28.69","48.03","28.02","49.49"
"Jarome Iginla","10-11","CGY","R","82","1288.47","25","25","50","40","2.33","1.86","57.52","2.68","1200","1146","54","51.15","-1.01","66","52","14","55.93","5.66","48.66","42.06","6.6","53.64","0.82","10","18","8","348","16.21","15.63","0.73","12.38","101.58","52.84","33.74","30.86","50.31","30.1","49.65"
"Jaroslav Spacek","10-11","MTL","D","59","879.2","1","9","10","4","0.68","0.27","14.7","1","874","832","42","51.23","-2.86","35","30","5","53.85","6.19","30.01","32.67","-2.66","47.88","-5.78","14","6","-8","130","8.87","1.96","0.13","2.17","100.73","50.74","32.45","28.21","51","29.39","49.93"
"Jarret Stoll","10-11","L.A","C","82","1027.08","14","11","25","20","1.46","1.17","33.42","1.95","981","867","114","53.08","2","36","40","-4","47.37","-6.74","36.05","32.33","3.72","52.72","0.74","14","9","-5","211","12.33","8.41","0.49","12.07","98.79","47.41","26.64","31.07","51.47","29.35","49.63"
"Jason Arnott","10-11","N.J/ WSH","C","73","921.92","11","9","20","18","1.3","1.17","26.93","1.75","831","725","106","53.41","1.98","28","33","-5","45.9","1.15","33.58","29.67","3.91","53.09","2.19","17","5","-12","212","13.8","11.01","0.72","8.53","98.02","53.48","26.46","29.66","52.31","28.84","49.7"
"Jason Blake","10-11","ANA","L","76","1000.4","13","12","25","18","1.5","1.08","24.63","1.48","852","998","-146","46.05","3.05","38","42","-4","47.5","2.58","33.38","42.25","-8.87","44.14","0.4","13","27","14","250","14.99","11.74","0.7","8.12","99.99","52.31","28.01","30.98","41.69","29.59","50.37"
"Jason Chimera","10-11","WSH","L","80","921.97","6","15","21","15","1.37","0.98","20.66","1.34","835","870","-35","48.97","-2.72","32","40","-8","44.44","-9.83","31.02","36.27","-5.25","46.1","-7.37","20","12","-8","215","13.99","9.06","0.59","4.51","98.48","51.33","24.45","28.9","52.04","28.67","49.73"
"Jason Demers","10-11","S.J","D","75","1122.15","2","15","17","9","0.91","0.48","33.8","1.81","1175","914","261","56.25","3.8","50","33","17","60.24","6.99","53.73","36.95","16.78","59.25","4.42","13","10","-3","160","8.56","3.99","0.21","2.94","101.44","49.41","31.52","27.9","51.41","28.95","49.41"
"Jason Garrison","10-11","FLA","D","73","1222.52","3","10","13","8","0.64","0.39","17.18","0.84","1116","1130","-14","49.69","-0.54","36","38","-2","48.65","3.91","40.83","42.44","-1.61","49.03","-3.19","9","2","-7","206","10.11","3.61","0.18","3.7","100.16","42.18","34.92","28.21","51.09","29.7","50.45"
"Jason Pominville","10-11","BUF","R","73","909.15","14","18","32","26","2.11","1.72","42.6","2.81","972","866","106","52.88","4.2","42","35","7","54.55","3.55","39.64","34.4","5.24","53.54","2.38","3","11","8","235","15.51","10.96","0.72","9.21","100.03","57.09","26.44","29.75","49.87","29.51","49.98"
"Jason Spezza","10-11","OTT","C","62","857.93","13","21","34","27","2.38","1.89","36.81","2.57","852","811","41","51.23","2.46","46","44","2","51.11","9.18","36.35","36.42","-0.07","49.95","3.56","9","11","2","226","15.81","10.31","0.72","10.83","100.14","47.46","29.67","30.19","48.42","29.78","49.95"
"Jason Strudwick","10-11","EDM","D","43","548.33","--","--","--","--","--","--","-8.75","-0.96","394","571","-177","40.83","-8.08","10","28","-18","26.32","-14.76","17.21","23.54","-6.33","42.23","-2.97","7","6","-1","35","3.83","0.56","0.06","--","95.22","54.14","27.85","27.87","46.8","28.43","50.25"
"Jason Williams","10-11","DAL","C","27","204.32","2","2","4","4","1.17","1.17","3.08","0.9","179","189","-10","48.64","-1.23","5","7","-2","41.67","-5.83","4.89","7.49","-2.6","39.5","-7.73","3","--","-3","42","12.33","1.46","0.43","11.76","99.6","65.17","16.04","28.25","47.93","28.06","49.94"
"Jassen Cullimore","10-11","CHI","D","36","423.45","--","6","6","3","0.85","0.43","6.55","0.93","367","371","-4","49.73","-5.13","18","15","3","54.55","3.09","13.6","15.65","-2.05","46.5","-7.69","4","--","-4","55","7.79","0.75","0.11","--","100.28","57.29","24.6","25.71","51.44","28.17","49.15"
"Jay Beagle","10-11","WSH","C","31","281.9","2","1","3","2","0.64","0.43","2.86","0.61","209","242","-33","46.34","-3.7","7","9","-2","43.75","-18.28","7.13","9.06","-1.93","44.04","-7.29","3","6","3","49","10.43","2.31","0.49","8.33","100.28","42.51","19.26","28.23","51.34","28.51","50.15"
"Jay Bouwmeester","10-11","CGY","D","82","1509.27","3","11","14","6","0.56","0.24","18.88","0.75","1376","1341","35","50.64","-1.93","59","59","--","50","-4.01","55.81","51.22","4.59","52.14","-1.62","14","4","-10","174","6.92","3.55","0.14","3.9","99.77","51.83","39.52","28.68","52.13","29.94","49.76"
"Jay Harrison","10-11","CAR","D","71","900.58","3","6","9","9","0.6","0.6","11.7","0.78","858","876","-18","49.48","0.58","38","36","2","51.35","5.32","36.02","38.14","-2.12","48.57","1.01","23","15","-8","128","8.53","2.28","0.15","6.25","100.76","42.53","27.67","27.55","49.15","28.63","49.71"
"Jay Leach","10-11","N.J","D","7","94.23","--","--","--","--","--","--","-0.65","-0.41","48","64","-16","42.86","-10","2","3","-1","40","-7.62","2.06","2.29","-0.23","47.36","2.19","2","1","-1","6","3.82","0.09","0.06","--","98.56","61.54","26.23","27.91","52.5","28.77","49.46"
"Jay Mcclement","10-11","STL/ COL","C","80","1051.68","6","12","18","15","1.03","0.86","12.96","0.74","875","986","-111","47.02","-4.86","32","54","-22","37.21","-12.07","36.24","42.33","-6.09","46.12","-2.73","13","6","-7","192","10.95","11.59","0.66","5.41","96.81","39.44","27.88","29.39","50.82","29","49.89"
"Jay Rosehill","10-11","TOR","L","26","134.75","1","2","3","3","1.34","1.34","-0.25","-0.11","95","150","-55","38.78","-9.26","3","9","-6","25","-29.76","3.01","6.47","-3.46","31.75","-16.47","15","15","--","16","7.12","0.72","0.32","8.33","92.5","50","11.29","27.6","45.32","27.66","49.88"
"Jed Ortmeyer","10-11","MIN","R","4","36.92","--","--","--","--","--","--","0.88","1.43","36","23","13","61.02","15.17","--","1","-1","--","-30.77","1.27","1.12","0.15","53.14","10.06","--","--","--","9","14.63","0.27","0.44","--","94.44","33.33","20.02","28.11","43.26","29.46","49.12"
"Jeff Carter","10-11","PHI","C","80","1084.97","24","18","42","31","2.32","1.71","54.78","3.03","1111","1055","56","51.29","3.18","62","33","29","65.26","13.83","50.44","41.11","9.33","55.1","5.62","13","6","-7","401","22.18","19.8","1.09","10.26","104.14","43.7","29.36","30.6","50.13","29.51","50.13"
"Jeff Halpern","10-11","MTL","C","72","720.23","10","14","24","19","2","1.58","21.45","1.79","614","676","-62","47.6","-5.35","32","27","5","54.24","8.17","24.11","28.09","-3.98","46.19","-5.21","7","13","6","98","8.16","4.65","0.39","18.18","102.72","44.8","21.76","28.95","51.05","29.03","50.09"
"Jeff Petry","10-11","EDM","D","35","561.1","1","--","1","1","0.11","0.11","3.85","0.41","490","486","4","50.2","1.49","18","28","-10","39.13","0.11","20.58","20.46","0.12","50.15","5.16","4","3","-1","91","9.73","1.57","0.17","3.12","96.11","48.33","35.23","28.29","45.77","28.92","49.56"
"Jeff Schultz","10-11","WSH","D","71","1167.63","1","4","5","2","0.26","0.1","7.65","0.39","1077","1117","-40","49.09","-2.43","42","43","-1","49.41","-4.78","41.48","44.24","-2.76","48.39","-4.28","4","1","-3","86","4.42","1.24","0.06","3.57","100.28","50.83","34.74","28.43","52.75","29.1","49.87"
"Jeff Skinner","10-11","CAR","C","81","1033.35","23","19","42","31","2.44","1.8","47.91","2.78","1053","1027","26","50.62","2.21","53","46","7","53.54","6.48","44.59","45.34","-0.75","49.58","2.16","13","42","29","298","17.3","17.22","1","15.23","102.08","51.99","27.73","30.9","48.38","28.89","49.86"
"Jeff Taffe","10-11","CHI","L","1","4.08","--","--","--","--","--","--","-0.06","-0.88","--","1","-1","--","-52.5","--","--","--","--","--","--","0.05","-0.05","--","-53.21","--","--","--","--","--","--","--","--","--","100","8.47","26.09","52.66","28.21","49.46"
"Jeff Tambellini","10-11","VAN","L","62","624.9","7","5","12","9","1.15","0.86","23.16","2.22","642","532","110","54.68","3.4","24","14","10","63.16","-1.38","27.75","20.23","7.52","57.84","9.21","6","4","-2","167","16.03","9.73","0.93","7.37","102.15","49.02","21.7","29.4","51.48","28.81","49.47"
